Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha,Seasonal_Avg_Temp_Nov_Mar,Seasonal_Avg_Rain_Nov_Mar
17.342851425461475,17.922405548660976,35.20100433463311,24.08101901692522,18.356034436887438,2.9827535872129487,22.982731302122748,6.892886653003195,32.74290141591276,29.132296803240767,3.123548904999106,22.533817791556856,18.16107397662153
16.121951924458095,18.168734080434458,23.58918953712323,23.21520397147389,17.458083366009905,19.31547568129507,16.59141785384989,18.787452256327356,149.36720845871636,34.41089322444397,4.18063339488659,19.656959903613256,47.433436597223256
20.41562833713337,14.648641566622107,34.46391916616616,24.630111671212813,19.421779477691402,-2.8024987524031264,15.605828261539159,19.4344181471337,47.317226882332434,5.7337714338960195,4.092229909581452,22.841391236241645,17.71692369020317
19.923978966149452,14.866288610845036,34.559729806082494,20.430657613289206,16.8274957929077,23.700514938891367,25.304698181545916,19.397345772434203,67.11935851700554,30.87402286540048,3.077892964271223,21.070834840645194,32.56183412085377
19.53219060040335,16.77684933302399,34.328127799582774,24.05720762364611,20.013875455724325,25.920418516720535,23.814044578120384,27.863865175942614,70.06317541728764,25.583450188013078,3.021025531497235,23.024120713372646,34.257993202683096
18.6958929097855,19.26657809432825,31.03613870444302,22.763983725809634,19.199537501991923,24.55608541891345,21.034032848980683,18.98034889916737,122.40927823559227,27.641764457046666,2.8845493875511328,22.303612049980813,43.426721202447126
18.86967779638149,20.429780028052015,31.190677731909023,23.867743457280444,17.206040580808555,8.325411252074996,18.0292224745754,26.922813489497116,93.99780284215775,23.995435062890678,3.02842085326966,22.553871981599844,33.68443111864085
16.54305605383225,15.629488947503207,30.324984053006528,20.89051862510057,18.38050114665111,21.09597188373827,23.690020476605007,16.93957470879548,78.43181677588,4.522641409151009,3.888254989942335,20.297694228048087,29.14904683243151
16.64116783353701,18.092394203045593,33.56242920430793,26.419808086104954,17.92747711847111,14.237157834379076,19.63101511261381,12.016959037071173,42.20964917995068,19.637836594732857,3.4687834604167067,22.655692010455695,21.39969767610675
17.431198065143363,15.961159474438693,38.08276487687178,22.068103819026735,16.812784718217724,15.648422981415596,23.347887506602312,9.619246488185391,117.15251519092723,29.884241967650677,2.642846398469809,22.232991474670623,40.105958122040064
17.750436288644522,18.550624889624252,36.41795771479552,23.33710919902121,18.143248517369194,21.63099805373219,11.541777540129832,33.03280832217166,46.69707920852892,25.066289352825535,2.9954471501643494,22.937402644979294,28.781423570721426
17.874502932599103,13.604457647110248,28.166779351375943,22.42680437903702,14.32913192189132,32.18566638241199,21.889023658950155,23.517992584590157,111.78906088577146,19.209139959895754,2.618235483572991,19.490907251518244,42.01509646264886
18.704596375734056,19.17697440777184,31.094049814120762,25.35542227598208,19.15608722842624,24.195394703499996,39.037882479546624,11.425284586364569,91.68016691947885,29.074020638991822,3.347962895226238,22.785805222755705,38.71071886939354
21.151322010984664,17.96337062718269,31.9052148647525,24.262058154339734,17.294841439253588,29.477122235890427,34.99258683343322,11.863489454780526,75.09494252894625,22.06850241375843,3.1419465661940764,22.52952178733415,33.87513300310695
18.94458742225666,20.458390553084943,31.280005921842594,24.082139603540206,17.519939681430902,6.162292744957833,17.152977112275405,27.708837660138958,92.36650642513234,23.797225331746564,3.0222321984935387,22.384703921853518,33.66656948878507
18.60741395474824,18.77383879867992,29.119901606214487,21.950344214727906,17.345463791944198,3.038178375433957,15.728700157966069,24.12934466176941,99.09612190375404,29.95473918052602,2.4402275785795378,21.336307769491995,34.011052175359055
16.70321485079405,17.295657982977225,29.814182876368225,24.532720739318012,17.150857110269843,6.861229948333978,47.006046516869596,36.5438778391508,128.47489977644668,23.897166550158417,3.312593981557842,21.258208379483357,45.99226806916456
19.947852192433796,19.586916236572513,35.82294648676226,23.541092550622395,19.268912832040506,27.10156706953925,6.370258205931984,22.75674828787362,78.28991976517642,16.089202810011354,3.902688680559898,23.57049553059189,29.99752692413906
17.05158177344929,15.897674278317128,31.63800276290286,25.86208212581315,19.27390092090533,25.18907503337753,20.321614746268775,17.12099193813757,80.21924676671115,19.271350333923046,3.915357939366816,21.771756305123628,32.08453909068107
19.38315888743406,15.501947744044099,31.193962092921854,23.980493227689752,15.948928442982485,20.63773431901567,6.3722706331256225,36.74329376620533,96.85699211463154,3.599539858912963,3.474216128955957,21.393463702596783,34.563094245013076
19.332977039877278,17.23248742727379,34.34907847865475,24.04137039874701,19.870805415772722,24.415449051698243,24.757458950009948,29.728315529792468,77.44711967536,24.52411245885935,2.9477663788434927,22.839262243730097,35.28137660866305
16.98623206181211,16.26899045571363,36.53577922325813,20.311564566502398,19.84182977100967,24.846496701892633,11.246148440457992,22.730417470518308,140.2029647600193,20.499953962993224,4.190238839797345,21.912499691517333,44.66954726409004
19.71418224447856,16.06822654291297,35.303713265851755,25.051697431568062,17.929944727619837,3.81066033592862,7.691051014044491,38.68292616388517,143.77887619871373,15.858915627227095,3.970161090479993,22.677077631949388,40.42974993926764
17.18684088019918,23.053978767440928,35.40999999527026,24.289097846339928,16.232155766188736,21.575862088267918,18.61040242791616,12.238735306109648,61.00791683995619,26.6921223776806,2.835185841907426,23.068160075188878,30.23575160442097
18.798861879917496,19.364187067507544,31.266054186540767,26.878503352573308,18.03853441180464,19.54801149166429,34.42030756269857,18.05960243731541,93.12259301087154,23.119441740323634,3.2907861299968633,23.10798782783517,37.088030783460795
15.941846118502427,18.363687985791582,23.327943032341445,23.275909413190064,17.691484299050984,21.62641092780142,18.02970279552362,20.026967185530342,148.44644420597254,33.94935789080234,4.286826828944425,19.738514826110773,47.89063072327997
17.921085450341295,18.964944152318456,30.287490025139576,21.280060965943694,18.269044094135168,21.722352359260793,22.213259942372552,21.755837542729267,99.39603811943614,36.91103005672354,3.088184903526725,21.67883885940546,39.94296069092078
15.99382784040639,20.871211451507307,31.220881617992514,22.498845954993126,17.654589362631757,24.44940415320484,22.18858123443135,18.965144654251553,136.02955132728232,22.460086918060412,4.249576055175101,21.72161817533291,47.50774004494515
21.11461902544885,20.733826893893067,37.97666068696062,25.982647119902058,18.69032253548795,22.778309781360203,22.16900069183603,36.99870634061549,111.28428772416311,12.850462334051109,4.216164322940333,24.798891985215615,41.11432634795729
16.44348835601245,19.999412436974147,23.928684430859153,22.647968831690893,21.06916551178114,42.50567500959221,16.338093497414064,43.16420893057312,66.76306751597971,29.872556122277338,2.5445727679551213,20.961501572541646,40.407101074685364
18.60562104830805,17.82017396663997,34.66966954858072,20.491524258369868,20.553490758051268,21.680386497858205,26.527113253823547,2.052579267496945,74.98999094053018,18.135952918643234,3.253414490113958,22.28412619955058,28.235384901775895
17.689173999010883,22.588138302074633,36.08801983939927,27.066685358989734,15.972707805390872,10.490945223821809,12.196271520531447,38.0791888489002,151.2412247473144,27.225582511007982,3.5454695140854273,23.647662503041044,48.41597259154321
15.802651306392464,18.063022186212645,31.45800152378282,20.076713580122536,18.359063261807496,5.33315514876686,12.722779946772402,14.24506010663865,110.72245973926117,22.622481499269643,3.502855923111685,21.019970518804154,31.79542632104719
21.013901852786947,17.500333651054785,36.11288411797381,22.949316697222393,18.87965265367383,24.818683289527467,30.674150502128246,9.956275142391771,60.28081971077344,24.097904755301357,3.2312269560386384,23.20103362777417,28.308644606291804
17.833786779782894,19.26667345590606,32.14536307843289,22.757387788443747,18.431100663503695,17.55507856601209,24.636830566150795,5.186288178784288,117.83673243484274,19.61120503032306,4.208541380078885,22.20294612500378,39.12193961587789
19.110028728512788,19.779884223542894,32.12615870252778,24.65522175942753,18.799258562595014,30.518280104043384,26.081517544177984,3.214435816261968,44.388469187130454,24.656305656540294,2.968343265074386,22.679048248504824,24.557973703259325
20.476058072264376,14.692435977119567,34.19026978670178,24.70185698978228,19.483280018926084,-3.6311578367789243,14.965294379520968,19.03518913877327,51.46765628486271,6.67585889738033,4.107551921106438,22.83835061493023,17.09142124830324
17.53257835476036,19.930976072185306,33.52043060855552,25.876209672692873,16.005949249345452,18.626873562261807,15.82829789863634,47.650701906026214,95.30490094840236,12.355769266939385,3.298803371479575,22.804817474004473,38.26011537649898
15.02953973142378,18.590915480637378,30.71334117289971,25.85738625174584,17.867112759502724,21.262327953060574,36.92570529507117,22.642301541593625,114.63685915865749,14.247575383714185,4.040864364214811,22.04459188351984,39.9870354566211
18.568783237589567,17.791661597037514,36.441029119409315,26.001349537646284,17.631512354738774,10.491357107138215,23.64196186060268,29.05316568103264,78.80347238661646,22.393474725447916,3.408283531025854,23.327973000655597,34.54915610341092
17.60332217715984,20.032901119412116,33.6192923449132,25.784428155660766,16.198759819454096,19.25492345913704,16.17264304088904,48.649118266018654,94.0117276002043,14.107974576905265,3.262137936674336,22.5775802536377,38.00459998569286
15.699377069241171,20.469751231086754,31.580496574585762,20.938230434402385,17.711180036661034,24.784201987818165,13.603211745889586,19.526969477980213,142.39573938106543,30.579518279166436,4.165613833714467,21.10047601454571,44.001810569166324
19.2823536177803,20.599258880468778,30.326551325218517,25.352385531357346,17.138981565418643,29.76793507101962,15.851010096596996,31.903262041545773,81.74440996216546,21.559508592114078,2.6817335163723715,22.375272480842977,37.854001495085946
21.198397160389387,21.36878693350416,32.18163757210922,24.562952249220995,17.55646516321051,33.61275208713568,25.76736887816806,4.377673372207302,62.03959087346008,30.058047147030813,2.717821947114458,23.561217462189685,31.920079795450825
16.750010983947135,15.512345430844725,31.974870695543494,26.082014176213956,19.2319382759202,23.00537384427881,21.395913329695194,17.018961833763576,67.85244525461606,18.911992686865794,3.888298695296905,21.891524913696546,31.801323725015653
19.31829093986255,16.694408397960014,34.25281399737738,23.78617996455582,19.845742614870236,24.344562927743738,23.91958495879488,27.582723281484054,76.43156472467008,24.67825890842797,2.985612888832901,22.74178690854346,36.43206325177955
21.203680650632776,25.147894465134772,30.40087756439057,26.82665130419804,19.91682172472758,23.480025563932955,12.795624942297888,20.518102681749916,104.88194002360947,28.388305117353205,2.888745422182462,24.653406598761883,36.89484828787871
17.236846475984485,16.67989934050122,33.548334002785424,23.546450110113952,18.35653982478689,9.862925159143966,27.16126676204949,11.384204864654265,64.90503469085681,18.79444221832136,3.2698615033831917,22.015286367607093,26.98397009403973
16.61004060136774,22.699120955786103,35.104164952795756,24.437280831592574,16.461657749291543,21.70307556189079,17.670810056198587,12.718883766897196,52.284671279052375,27.69403958743809,2.887272761844884,23.075201864892843,27.65778280952543
16.84887190283643,14.019005011449254,33.40576878031491,22.121335485549707,18.918437583142502,8.136551218203122,-1.2042773865591279,20.825444836107557,109.93448151749581,20.07331300700462,3.4257742776425784,21.285548273049482,32.3087034675713
19.855990894726542,18.291782351832385,29.548863116576513,25.620319659630557,19.553107281328106,14.386146681729363,13.266171059722224,24.62367371730937,106.79348710896262,35.76518557802324,3.241086258445596,22.606612626636284,39.08512306757855
18.446734185566722,17.69642175869395,34.37008138474656,20.34572799748319,20.732647449796005,22.423356449534264,28.04183169775567,1.3213788753862215,76.02868521436467,19.32224810805326,3.385778977318501,22.256214430624308,28.401498879221005
21.130982629321203,16.691597795257326,30.018278389569748,23.55187651993779,15.282360016664791,18.267890462961788,30.126432197313374,39.079086789543986,107.64624052798962,3.8554443575256796,3.773823641882381,21.246889843815588,38.87764515485059
17.70049102362599,21.487018621392473,30.278319644528,28.041135122453746,11.81382639197489,8.609878481913544,6.3727986875180695,20.071042011145575,39.29279884162932,9.55297738632434,3.424553238237349,21.87377747768957,17.432028414959877
17.346531435434255,16.67533066516765,34.100168076088714,23.871677622477414,18.448832381598894,11.347895328824215,28.264092796375227,10.21927606278253,65.44792827035475,19.509454817699357,3.2100575785354604,22.12988478320634,26.34582620333685
18.324741972802833,16.14313149224704,29.008037888222024,24.478133513748773,17.812686758149795,16.08391801740372,21.14134373718903,-9.842116797416901,147.69847081632304,22.272641821878068,4.08321056668814,21.165026980046722,40.09384663659692
16.69722444486133,17.94044051693357,30.05248797261768,24.471410734736516,18.21851157989412,14.45632851218662,15.438902962323512,20.52808701734924,78.10169765208708,17.806769613381203,4.0574004965829324,21.63909510825742,29.056112964230522
19.901810646403113,17.000984289351084,31.080499211565794,26.197296317084884,18.384229466305875,34.13893656135844,4.772330769181789,21.46291579038622,63.042503215958384,24.909128703591602,3.1636385071465747,22.638835642137188,29.50192848667521
15.675911619152982,20.68152548278964,31.983466820046427,21.086816993162035,17.34868496990955,26.055401816552642,12.69803716263836,21.323154908428993,142.73269970328906,29.299703845781423,4.125903171462024,21.15284791604794,44.5487636779828
18.516575108483753,15.637964730643484,29.512375923760757,26.05834004191845,19.713389684626982,32.94514147952879,20.692798831100436,29.913573814246835,79.00643316631428,26.670454400380056,2.8284303818997376,21.744962494786435,38.11298085341342
21.233697872842846,20.254012721579095,38.05888195400778,26.23975388519523,18.9114895648667,21.178302705037723,22.410531547912328,38.63884767571369,110.07536044739138,13.109455431266023,4.255339096381184,24.807335525628133,39.70018438666437
17.417479958608734,22.269744693607628,35.45008108811087,27.012853537726173,15.795005912404328,11.62949907185638,13.993737035256894,35.40852422087135,151.815842484654,25.96277882488965,3.5759060832013136,23.69809342877878,49.966914117627056
19.535327969544895,15.109058680560711,31.277274564315224,24.093934481326688,15.657344894788112,19.32726566383733,7.3302379615751585,35.682679029858214,99.88614906639447,4.054377131689351,3.567891269118732,21.304235348778022,33.37073692653202
18.49625121888104,14.101905420326343,32.57107198931385,21.848745386205717,17.136021815310375,9.068196782621518,10.65176507702933,21.375771510847002,103.1561980855969,20.706325758321878,3.5809884183957594,20.808678451179247,33.15411796359618
12.0820463737742,18.43814868069734,34.23616877324697,18.797873794422006,14.438038730763093,23.79490061315969,13.002469091068546,5.602763415399366,128.45490259838914,13.289898439753882,3.7144765616603848,19.54502555622347,35.219024500195374
20.096528450604357,18.99561182805171,35.34650536178299,23.836818411459355,19.490900720523683,26.09069153609485,5.466658245258263,21.836102551198813,88.88144216023944,15.906970803627138,3.966338758762338,23.611786218446593,32.103414723433225
17.86483354378332,19.373311547874643,30.38128244326935,21.30219245812879,18.40140044894171,20.331010582443593,22.190534781944628,22.796850298731126,98.57027828937503,36.41819299001645,3.126247615844111,21.567406173045118,38.326777495166645
17.417964313616334,13.413106849107953,28.582562150069016,22.30409637317828,14.88040008829234,30.760688991840347,22.71246923355612,21.87156739583308,117.70781800903514,21.74217570161318,2.7550525995611865,19.44227491206902,41.98387208694288
16.795421358664193,15.556096876111631,31.85006619130137,25.554785034022302,19.416441161813026,24.046358173688706,21.458209042040004,18.44995046869896,81.56654298081517,19.04482914009874,3.8646574653139822,21.995179427693987,31.40209088276834
17.46432718985058,18.10724122416696,35.40174094823082,24.18344495886555,17.802203763558374,3.5622139225752876,24.874678249217453,4.245378958636894,28.78164538228142,27.98380746013689,3.151253913159058,22.52624499261849,19.444838651690436
20.87526080249219,20.511221388560063,38.53120903082901,26.039415918183977,18.57954500908129,21.788649862914582,21.35593905056128,40.20310717994469,104.08315698545607,11.585925445951082,4.257985197259535,24.72975229221509,38.77943623578337
18.182219771700375,16.012579868205652,28.125418127843503,24.01412525664885,18.07647870588378,16.82029658540156,21.45881992838854,-10.528661926547016,144.65105446326865,23.307568537076417,4.012493870945218,21.118260706379914,39.39559549731219
18.379909408766856,18.59986327822582,29.588850598211167,22.05854467838419,17.30450462705518,2.9432539887075233,15.819951823026912,24.785270513885223,100.2746839758493,32.58829763762063,2.4676961891549576,21.16554025245046,35.32576854700764
20.294092265407212,17.223248008720294,30.893645931254625,25.752038672037855,18.05156274391157,35.03799684400223,6.987683030814581,22.16431948851464,63.22652404798227,24.584884646068872,3.037232997671513,22.41639567148894,29.478620506854167
20.279523086719756,17.60470938627904,31.509350827387205,25.26512451065395,19.415594981021155,33.14383158551097,8.588676725401115,26.871230053390498,122.4973141277947,29.880130477914108,2.8777378130689133,22.95909325548195,44.74648972556071
18.033315044088912,19.671416226289864,32.26338616866919,23.049137072240498,18.660372706678157,19.47013980582076,26.37348149128971,6.114576289819826,117.00076622812368,19.25688079675438,4.173213572520564,22.312511917674115,37.34064829236212
14.133372783690575,16.81910025251685,25.69793362322561,23.44369062718898,20.92090273648817,30.86844334942777,27.971813723572637,28.293192447993185,125.81765564894941,14.395510745469437,2.64422271329257,20.361946173437445,46.23647895813538
16.753226394210913,17.736691620316655,29.53676841375603,25.09916608157211,17.138726955464282,6.52846604419617,46.30635931694676,37.64550631858893,122.22505323846357,23.480408173157745,3.233023965244542,21.106539530623323,45.807103480318894
18.525940479176533,15.37827037811812,29.807443603508702,25.87932915796897,19.69815244161828,34.15896694166469,20.001517299134278,28.869722093404793,80.48903584314641,26.233003105075536,2.869300926027179,22.01120396185989,37.11474101740803
17.878049609689942,15.538808788290702,32.70557741911838,23.8253407475231,17.030207045119926,36.90776375522727,5.475548189480298,20.95153238264429,76.89780059031118,12.577250820314655,4.137043384358486,21.184887489375114,30.63446111956108
14.295923178233101,16.764005457926984,25.99286993664258,23.367778852105353,20.89690773271931,29.193783086355378,28.16568513117483,28.62754125651981,128.63277252723398,13.972115272370122,2.708960746814493,20.535387830222955,45.96437765145168
18.220681119116882,15.402383745179053,32.57693135744047,23.903534221859072,17.127543367322584,34.27919494557295,6.8285998675265605,21.11805532637527,79.20424866177936,15.29003913373368,4.155032338682628,21.305588649939942,31.62680427823333
15.95903002154926,19.516276969641574,31.519917782849664,22.797219828045108,18.510771529517985,15.272938187848847,29.840367410078652,20.9543974229963,71.31618163057702,22.03749000673961,3.4372160848486204,21.53543111366406,32.525038548420945
17.28410166845693,19.67298850761272,31.118567458878793,24.880540306320743,18.565505549929696,3.558976924112017,21.49694494301098,52.20070164493591,83.98683237087991,17.238899596517903,3.3117221295736723,22.44772991211134,34.187873719584594
18.93420755772586,19.86361751762836,30.065970922240545,22.276000927898533,17.838913511921984,32.33789317536771,12.263893646807876,27.100593240193746,58.855109375343616,20.582001316740378,2.876309831638441,21.6689124141595,29.854853660513758
17.502261079367614,20.11060382565994,31.274012367576763,24.96503591511478,18.863893274271913,6.4290576879294585,18.287728108988322,52.08845622607108,76.16304699457652,17.257664423696443,3.157799760995327,22.478568941594727,32.82098295541896
21.101085856562527,17.763872904616413,35.285324977433476,22.628825805246873,18.790823906468606,25.913699220722968,30.126711253898254,8.13400148716627,57.17062096953517,24.830167775495646,3.09122372609196,23.063243250393334,28.818787059661208
21.622947942557,17.023224945144506,31.51851803517868,23.487505478943834,18.896054221282647,23.725887263122164,0.34343840052280716,32.39727519923764,140.4169677117607,24.1921113397439,4.234971097891582,22.516819492183565,44.32583530001669
16.911001484404814,14.789728502698935,33.4157696086081,21.861758759179445,18.669077382463847,6.132189448323863,-1.0864282354586803,21.808715432720923,112.37226421390496,16.368264161809492,3.479787011344608,21.437159150370164,32.070355614935174
19.406545028818435,19.127766571655524,31.714391969186348,26.896159368665618,18.06837699972211,19.474258120582984,35.54547783436458,17.966232746213414,92.38839533517586,22.371739755330303,3.351413949386931,22.947069641447435,35.90927921667368
18.39416235413198,17.280687153666097,30.40729734316308,23.364828229582162,17.786360305711472,14.045553325854621,16.234583633365972,26.698720994443818,105.89787971662224,27.39931700227643,2.6922412975145518,21.46821225496276,39.31419221736241
17.49223991449215,21.32416641377924,30.622413327422034,27.864950326639573,11.565401020694832,7.819841453073929,5.98146384427158,20.31062143590976,41.9486509621077,8.556791415133198,3.5352451171506454,21.67943656219917,17.34325903356069
17.97483906115697,21.260672649726597,31.921175361179493,25.60589603274765,18.070277099559284,10.23097582689651,28.972306321011004,21.594217059051985,113.91653084099383,20.47906521162422,2.835500634072525,22.766373177038837,39.195230447193616
17.245173118506433,17.922009761711564,29.768375848352473,24.82395560874416,13.626386873637395,28.931433412253565,31.282320609822563,-1.9645986020768338,141.20581076304802,23.722427286328948,3.9726624219779465,20.791150369700162,43.299280988681765
20.429092098486286,17.05634541097058,30.435691741263167,26.050373508064308,18.25761461162171,33.94810172902172,6.102516115362301,21.549658871790932,62.64506342527308,26.090846461276755,3.1483784655371356,22.359277886289004,29.87494550092531
20.239218947522033,21.20236513730408,29.608059160120842,26.450694691538665,13.979288207138218,7.923044671914004,24.41512380019996,21.800234778234454,103.38623225978557,24.81082012742574,2.745040599234136,22.44427517421544,35.52886183612495
16.78152367935389,21.19238850725376,38.49569373619409,22.49622754918068,16.820582126911756,21.684492476587966,40.05757944921465,31.790636573166832,45.1867265874152,46.646643207015416,3.0502245442960536,23.200566421699705,36.55375568410807
20.549770722957934,16.231364380954012,35.392486163956235,23.229096986654262,17.896942546247928,26.874164850086462,38.507232116421456,24.67035309549048,116.84055306562726,20.048576307707297,2.755296512862595,22.713144351148543,43.039437244752094
17.033068448799465,17.406024802642737,30.99544548357972,25.083844561585607,18.015160268560255,31.19595740629424,30.008745832741976,14.16212520083589,142.73087800348756,30.220716072124105,4.182177099711369,21.750293282848304,47.87534219532076
16.721023445289564,22.917388354712728,35.01867595428541,24.19633405399699,16.37710686398916,20.947982148000886,19.162142334853378,14.245380118670228,53.93348257866532,26.62348171187627,2.805868717205664,23.382012624568468,27.59748264431107
14.943028723777276,16.335752091114646,34.287002584589935,21.8827779215527,19.310575937447094,14.639068455281288,11.663464882121666,18.729899737535668,131.08301312569472,29.312333135980015,3.2668606872979264,21.479291467594106,38.816761400092595
20.71914970103539,14.680024151851084,34.69875825472439,24.439519037030685,19.520492753114233,-3.0508788112109575,14.727669443576971,19.294259723626183,50.64386937617232,5.5679472474259555,4.051322115034269,23.047433419896667,15.916409506883127
20.903178681369393,24.898803640466387,30.69435349980963,27.249791237786116,20.03018203395955,24.103203669585753,11.489242332648132,18.465753577410613,106.92477865763055,28.58819903834165,3.0006265966557355,24.604013599570727,37.167563566108456
19.341396542673046,16.545123665625965,33.819136687424894,23.837064257860394,19.90511588658073,25.136961811028893,23.362696126645304,27.154394114105575,72.26007214665935,25.063912573596106,2.9057654703783746,22.901684234629148,34.95575119253861
15.264502435967888,19.947845300273947,31.687851401077623,20.88844016360987,17.21722056828743,24.517570977435554,13.204830396437133,20.083869103462607,141.39702282789648,30.027496318811306,4.226343617522497,21.120734707381622,44.163401265489966
15.44592233479948,20.12452313439113,26.880255602432012,20.457955078631322,16.188802258099273,37.96456466832982,14.985283959202736,34.517502791212415,143.87863728993565,25.043042995108635,3.9443704398291475,19.97400792860036,50.81489806000822
20.303699291759322,16.16365439806264,35.525799548862686,22.452014258286457,15.603715010477844,15.128115528545042,24.901608166550297,27.735819268754256,110.80207382116407,10.335374164529366,3.0981396378632744,21.96940053147923,36.988836440925304
15.260785250783172,20.528146320161923,26.80732750511693,21.180629640609716,16.396293951974503,38.0372658279256,15.060874384772115,33.81256698165898,137.72990108300382,24.111351216512347,4.109808219041655,19.878380868290584,51.27951304560424
16.21311326161147,20.153337304986195,34.10719656148246,25.234123387791705,16.866785455531677,15.649470457687105,14.277321972658914,8.894716159792909,132.41802925700017,21.537912054779685,4.075602462617474,22.61988885714574,39.52885496872515
18.756080598787868,20.443259481197117,30.629775487326565,25.374091077120458,18.258941297837207,12.249831736461989,8.501637467891328,26.49391445569082,151.39146396411897,21.360693780701574,4.214524841639844,22.687408905514374,45.72777308625537
19.203561444057332,20.28386271050688,30.284603053848592,25.5158511177543,17.326869814416558,28.338697179577203,14.66449703154931,33.34046090121671,91.21693727727464,22.05117084782711,2.6181616501081018,22.30116538870752,37.06278072701646
20.952648398263108,21.530060286969146,32.527303908279535,24.967208081977866,17.593507829062066,32.9939618611864,26.708593724345732,2.724987747709487,61.86122898637125,29.408028526117963,2.6848608511509378,23.449792084849353,31.694263348809226
16.901808414334493,17.62113494214552,30.172277342023406,25.231394213836733,18.178892829117192,14.939047493693819,14.638120628377113,20.72903098727481,78.88886149762595,18.02070838499311,4.023956875313115,21.487920114314104,28.350931966328805
19.47998716868198,20.284269916622264,36.403583158714945,23.325248298634836,19.119593908204116,24.208972644249272,33.373770719210384,26.775092665259077,107.69605943349173,32.05462754412921,2.887472077681839,23.54795291047362,43.68367113214896
15.839801810641658,20.876399380081725,31.15201961817608,24.934187991169633,16.673250976786637,12.663660703499696,27.41332425963974,31.107710030731916,101.35911892995941,10.441483934299374,3.738291843430295,21.927125122112372,36.70735593199046
17.6120355036742,18.184675401232607,35.29509472416152,24.245359570351404,17.87594219322026,3.6365387901107615,24.232799530129977,4.577464437077067,35.4204393124392,27.71638129794497,3.0909644936868297,22.55066621409414,18.316133318513877
18.043526133616055,19.33211946876689,31.98564280785774,25.303304338419583,17.007365428633335,10.040060737469307,14.294697757831054,9.703381473680427,122.363280170811,16.694180502905912,3.766734632724394,22.23778888033048,34.385706795836676
17.81208561712218,19.50919958250333,31.322828802540283,24.982653316635233,17.020381338450527,9.790849791630055,14.762477372811547,10.566412731385991,116.87830590223838,19.753947643458456,3.899650897463519,22.393083486066434,33.99682328555262
16.92857517333411,17.742994882519092,29.225064199082524,24.677302288281748,16.90792583449303,6.471982748979721,46.675374415636654,33.99805602163957,123.22789176796137,23.763127014296334,3.3718433109722143,21.152637202564044,47.37006440603565
18.69450170242455,20.299005030369415,30.093088929667477,25.566798941923363,18.142163992631822,13.328817587152884,6.149326983058688,25.595957426576312,152.69153194437396,21.18254490148817,4.2634101013419645,22.605715176465775,44.927395090719635
18.486648754776727,18.032028157421113,34.55810278050728,20.42586500833004,20.59480624256516,23.37466686863569,28.17789049782007,3.199189701543125,78.62259554206986,17.646239592535423,3.307198772344673,22.59672239062872,29.693770192475128
18.37859084506002,22.775909791005716,32.46194630902926,23.754899276099096,17.569147944686353,8.562816216321657,23.15462495076346,25.369159843314574,88.4098850340509,10.69557928059891,3.5495753072659495,23.06295084991502,29.399965027737995
15.892296462986916,20.72480277869425,28.546201381596347,25.467418654011144,18.801421196228247,24.69628473809844,24.63012988562546,20.133727891485513,112.69790562865323,25.309537628362012,2.6972162706560883,22.274214128606136,40.80848626372651
18.843499045784537,17.82940392963493,29.97368873331963,23.161278741433662,17.63788936620062,13.838792479621343,14.605719261776375,29.046346588696093,106.49298105013506,27.420882068959397,2.776844107670903,21.541888633047005,37.90869699080049
19.15311541840828,19.963196891663458,30.360801703071218,25.33322393213666,16.84410010443836,27.91431189939047,14.61216774104781,32.45660743208858,91.18993332792418,21.48357111445544,2.6024409127146195,22.235652628310422,37.76865582744632
12.209612557562702,18.665690445716656,33.3979565001184,18.883617524271042,14.416482752029985,23.217515902385873,11.085656814202657,6.296591724867166,129.24753671164058,14.06452534431724,3.6959734291613273,19.48442765632417,38.19772086970456
14.888332696753753,16.226936738143436,34.12824702464097,21.57796719322032,19.393982543494637,13.450447237041747,11.935958573007474,16.494054497331085,122.71709324884507,27.977038081478664,3.177840689241153,21.268697608400906,39.054340891231185
20.236360252181214,14.517667002379966,35.05937787891312,24.72319388103216,19.640423159218127,-1.3788316737358313,13.869454426739663,20.936187883487406,49.078177621453314,4.854397484261702,4.058621101005351,22.744004712261795,17.959407603478176
18.89224352921548,19.184683516397037,31.266085099907883,22.937518523300223,19.41279209015271,27.895024219229057,21.064059394863687,17.551486527153216,128.70570265542386,28.0749473274826,2.8643648400437582,22.168776103554386,44.9453398092684
18.82602020728162,19.153223107312318,30.79629979586415,22.893210803094025,19.160526751089012,26.441052805784153,21.515387486046194,19.54144499427483,129.0024088314336,24.971178996849602,2.8901473036198735,22.33038400334531,43.680311235972255
16.672292001351945,14.598935659282184,33.45392375943664,22.17368611422805,18.95572808983458,8.14741557394109,-0.12033712414060638,20.346166135622397,120.44634595529604,17.17609504561088,3.484046201953169,21.287044481025454,32.45760602429439
