Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha,Seasonal_Avg_Temp_Nov_Mar,Seasonal_Avg_Rain_Nov_Mar
19.82535380934386,22.441316759751057,30.10825519595348,27.653790128445813,17.24537300388434,15.129851707511305,0.11629384476005267,18.86748733213475,99.20230302959177,21.85184262052617,2.8027663228340716,23.334853074172475,28.814705002240107
17.75621366342915,16.460496611512802,31.91999433108651,26.129889544379193,19.800163981319976,12.499448857642134,10.206254547795158,22.914926125711524,88.9247760766768,38.357158355288156,4.398666850583657,22.271605460633143,35.14566373202462
17.39967850185588,16.88683519396237,33.211593240885236,23.97440546024216,18.410270353240982,9.70060075103998,26.225787059172543,8.775986627522396,60.92084623216423,20.05442938056038,3.482558093471114,21.949682962769156,26.802001129286705
16.085766491944316,18.400258564042907,23.48985791568654,23.63926651270665,17.946250843101403,20.913773396318668,17.095073615787587,17.044583451364627,144.1377816144398,34.1883760161229,3.7527287115915327,19.77089441944367,47.73001597780117
18.50483244267241,16.08080935125734,32.279993187161686,23.27930093625969,17.44218858129182,35.73284857091285,6.177865150623836,20.48454606909144,80.91712589149752,13.926328323972232,4.093339774250023,21.471408677271,31.630283120990125
15.656950558719489,18.41835340429029,22.86296658910612,23.327167453249537,17.651142154121327,19.238206661580826,16.199987319951827,19.173328965152006,147.4997494221256,33.441088897764025,3.7639798678680654,19.705773334543466,47.96695186612205
16.68208765004356,20.381986034457523,24.110278250796895,22.59142257821393,21.229388772671978,42.55837890369403,18.052751383941597,43.04714514726744,69.23136933788854,29.084231701917776,2.5297759465134035,20.78812378380055,41.43732749039694
17.62832890221418,21.183669247962097,30.514966457371905,28.563006463053945,11.206133362705689,7.231692032712628,7.048393514191444,23.8263794583266,38.70275819389658,9.34313263999638,3.5939957902816873,21.740184163451843,16.266242737020264
16.653823043459287,23.364390475456442,35.24344130466265,24.51110891662405,16.37498331366598,21.569773021366544,20.547070381927405,13.623663537849955,57.111830398000286,28.528969684633104,2.708114481246808,23.234758870628,29.62803396798248
16.784497809979467,21.114895422825715,38.03873830931153,22.254107048644073,16.92890919959865,22.01827237955144,40.399665838538525,32.43245522673483,43.90584716109084,45.12366029380629,1.4045121155154672,23.10638657989964,36.83352854041975
15.898837585958743,17.896887006563958,31.913862576588652,20.27659517175623,18.43385491542852,5.632347885569901,10.813626711281099,13.805726469834479,105.87417890994013,21.713661065642608,3.6888838730897304,20.91525437674753,31.455705332834288
16.87887775798817,17.559825938972704,31.258700656123878,25.09787253341769,18.06159778271159,28.890725956506586,28.38375921397788,13.45664315234644,140.24412923758166,29.701038060996222,4.03780077714397,21.923896246525246,48.44862963686959
18.91545283567722,20.22603648588263,31.049242527239965,25.130525893528887,18.195981148727185,11.454060938475877,7.767949899872146,24.994860755395887,152.82861061456057,20.581368263022075,4.1527751348818995,22.57302808250224,45.24856230493911
18.16226713547663,19.727968438825748,31.07662111916162,25.4929336978227,17.178929660280268,10.107821070500476,15.496519391317,9.596025637860533,117.70070076844779,18.767179221387714,3.932486576519437,22.32425615305364,34.11124881571043
19.27310785267556,16.94496418422147,28.459711898255275,25.413506357977596,17.459789880548602,26.483586339932067,17.262647962147327,16.0962931773528,101.03632658412961,32.257306528773874,3.616609384476163,21.40953924749826,38.427029726151396
18.18926197888205,17.855624209249484,34.276480804031195,23.18496440867879,22.75477639096429,16.029227371155024,18.4137703809416,29.945130746543164,120.30804701875967,24.026482474120602,2.620617599032844,23.35308788666718,39.67485961702743
19.10920081456278,19.11195951211572,31.466951581781604,26.782418821141533,18.12387681333164,18.502888731645744,36.87676282650503,17.121564097821054,90.89288643796348,22.066708075207107,3.5285581910736545,22.971138261928008,38.89460461512439
19.307015006281095,20.744039830158187,34.147161645306895,24.08433828170349,17.326936092285166,10.643938374924023,5.043611644321607,41.099649252463614,135.3774416108391,24.631745934568492,3.15103942884554,23.271037881159888,45.98762691059916
18.345303012062793,16.396580210997293,28.603288199547123,24.32501219489045,17.84397541244038,17.716477390578522,22.071465697709517,-7.865508327921392,146.77401885100548,22.154515688245905,4.697620705138966,21.27028353646282,39.04550665966698
13.980557530526589,16.81729237879019,26.237433376237895,23.313492254244288,20.908615880082085,30.345726971632303,26.586911631513757,29.522990891108776,130.15924090405687,12.238043781064155,4.366434341169555,20.18991381249095,46.09004440374
17.306238167233087,18.864223463151877,33.23115310219581,23.299910703524436,16.96763823468834,35.5559123895851,22.292112591610373,9.217354113530257,114.78192943001167,18.99676208870887,3.8800103703149125,22.009141810283513,39.55973165911027
16.90838185789568,17.29166427587374,34.81549497708588,24.01108917729974,19.426764140376484,39.72595023414203,21.540170074357533,24.711577155610584,111.11717240697232,23.00027254925258,3.602992442772156,22.438525839159215,43.98206794739017
16.90676369539164,19.48551871641956,24.466049385039568,22.12483474630292,21.33115264104316,42.41579926727385,17.54494337314407,42.181232666239,73.1363769581682,29.9364156877827,2.5245182305659397,20.76433763213171,41.05804119111644
20.9329422487239,20.228286618176227,37.50326953607089,26.04684860340855,18.816280380765914,20.96947878538875,20.301346198006478,38.04949208725077,107.16217242488501,12.807246299776603,4.1509272852426164,24.90624092541047,40.75370035854112
18.27331658428271,22.69965232805739,31.941713811072855,23.772436987488145,17.90188524630394,8.431940389040077,20.560931797790865,28.04545157404452,84.12954386813686,11.18905217430296,3.027114612433894,22.972143009460147,31.54135675939514
16.982066605337515,17.939074360524483,29.745389680343123,24.73751096813346,18.223883162795993,15.744327121955951,14.984666806019979,22.137847216946327,80.18537878426054,18.851026016793792,4.0675959777648,21.437310932231114,30.201365914591076
18.529546589200358,15.668178045155274,32.791457652122524,25.6075949345728,14.603445586336205,27.30902115783581,7.293036466131379,23.265906615461898,114.6319949098353,22.594748349959662,4.023930300507573,21.786144894165787,38.83731358979659
17.552732525120316,17.80630015063848,36.71361036986565,22.805113761287014,17.833946944512306,28.876017803707793,38.345844562937174,8.483091769804625,62.80974685831416,29.158219648800873,3.9888447616337226,22.772299499998923,32.22277539933716
16.65967914760339,17.971881520390117,30.155283748436062,24.680628419163817,18.30562419391264,14.737499563678803,14.027517675912959,20.783246441578445,76.68365461160656,18.38220511237419,4.061945090058721,21.584073997569234,29.031489110931584
15.628355540211942,18.472326956984258,23.101215696668145,23.357918995191326,17.917310188541585,19.058128015228817,16.369223296888034,16.107634256003518,146.57852074080114,33.10380779794354,3.589051333899065,19.66807798758294,46.86632981494945
18.924741061210366,19.602032183613364,31.823087638103782,24.967905071381168,18.813972862667928,30.472099805878507,23.51017550484005,4.303083257304948,42.74437065722404,25.74939491445335,2.863588439679336,22.670565989600746,24.09397824577757
17.58283850305228,17.113240303063982,33.059086241690785,23.782794150926417,18.46505832677666,9.146462494619684,27.633604524916876,10.126196488663984,63.505353741956945,19.8977866416715,3.5951884208084097,22.092942528608233,26.27901745344888
17.622879455703437,18.016656637086598,34.6904486167901,24.161542803965666,18.166631889370475,3.7843658506032805,22.198286011272966,6.099191007858066,31.30587439809074,28.068563728807092,3.179473788631876,22.662497433834112,18.389279242755272
20.215637239491247,17.63233613924873,31.021657843501707,25.894667735771453,18.665879690713908,33.94401746935506,6.730402876142539,23.050093697251118,62.29620507173146,25.138484443419905,3.020704078264621,22.610677629825997,31.595747838246478
18.214776766315556,19.845315178241805,31.53016597386719,25.482109469095477,16.940969213743188,10.53322592678636,14.279639420317746,9.042557324064315,114.51336796890253,18.010147028347006,4.039224480591487,22.196713423107127,34.48667584357395
17.911178866499178,18.10798590715765,37.19910678509036,22.84999362541149,17.838870694111037,29.78891760793143,40.176263244764364,7.243068450989847,66.85380573230435,29.151601086069206,3.9046472647139456,22.48078840022487,31.783073150601517
19.87603840989174,18.01867586669212,30.15283456741256,25.317855651432456,19.554098984198184,14.394837233995712,13.406306751051384,24.008922411014442,107.96254674131866,35.50181203521323,3.3433824060288417,22.712277810648743,39.84220070538022
16.510279254071598,19.92409619422818,24.341139448350066,22.10605562162371,21.179524087232615,42.36117596195039,16.204250943469948,43.85449246272032,71.32788931871843,30.87674343765951,2.482414821342214,21.008760824514418,39.669822328555334
18.387694335140907,17.464221914400234,30.21655332553206,23.15262069755782,17.736136877679147,13.80660914863918,16.59299755770209,28.037529248442514,107.29358092644043,26.25963824312306,2.7856162604719192,21.451551209606677,38.32914374727537
16.04095007564269,20.31377988706864,28.713207965664257,25.40245175614149,18.883711472960172,24.319163971202876,25.202150878558346,18.87149519861723,107.46131512034273,26.73134618582194,2.7446795459224655,21.761406534091687,40.585037859182194
17.187900977538874,18.077052439227856,30.549947950290303,24.93920861462601,18.268902813981327,14.992415691505723,14.202673164543818,20.439329454122856,74.26124010838323,17.107434607573573,4.024648609106035,21.49506407272589,30.708545125106205
16.873708578192637,17.715916547843285,33.99440593498043,24.09420368406214,19.230150758080573,39.01951709060598,21.466605475791617,24.625496572735678,108.2197358304132,21.7686216701524,3.6062373858329364,22.630241724421733,43.67293644517546
19.57235682959438,20.27739543269044,36.25958254319564,23.455273611211368,19.29958086902977,23.58020637280432,31.547466300123336,27.359609035974053,105.27348214334606,30.768489020026124,2.6727402796255744,23.669554793593154,44.02944591656191
14.352954713316036,16.672061962297537,26.314485546555805,23.6284948030907,21.053431597353704,30.02857114519723,28.324850905805192,29.163685575566927,134.6274465326806,13.260552236688639,4.395504192557396,20.291948231634414,45.81516944872796
18.141592532182283,18.86816146281676,30.990454309284313,21.741109226084482,18.55494707254424,23.160345807751998,21.38560926871113,20.563468376268986,98.76929139108236,34.72268926183558,3.1707065003384862,21.550789111528946,38.41587381653317
19.638654598112655,15.264668358937413,33.918115378166675,20.328603441449104,16.658977326636318,24.624422369112278,25.234476231448397,19.744567351124154,65.53981809809704,29.903037782201185,2.4272500733121842,21.16063228854137,31.489802586430258
11.770457127613897,18.29833193287883,33.59323452247106,18.68300857730461,14.306330347398044,22.40512300925373,10.991319557283406,6.096379839823008,123.70604810758414,12.995797284880835,3.8318127269068047,19.33150843066949,37.07913549966201
14.058816451182112,20.74125208476081,30.266817653758856,26.49813422299918,20.202476097277543,26.01102324449979,27.74067960092966,3.6998209067148484,115.45663563638959,14.375500510538162,4.500102718223163,22.277810828301906,35.94280006471314
17.300914254733456,16.179328492353424,31.57546843451172,26.08451530313485,19.2734256749052,12.073741178758995,11.887017270801232,23.271399721775357,87.78841887320186,39.25911905521197,4.322967528556231,22.305205865971132,36.85137991811502
12.222156620645196,18.64350655285669,33.434132048357654,18.88321452401186,14.619479511252635,21.075446704231943,13.005677984258229,7.926601392614025,129.97822552363024,12.887662882392823,3.8009666380493137,19.400897183415918,36.36811645847159
18.78258635608559,17.539106248920746,28.087035039724782,24.613741121259824,17.44213347371178,25.75611322535732,35.36013087562652,5.99538181981678,92.67665054538418,2.7160231307570974,4.461479602828708,21.239997086304957,32.34385439207143
17.5244114527303,19.67992940095357,30.74933910505904,24.931397218605003,18.718843797907383,4.028618557486136,18.365433390800483,52.04802429357359,75.76100030589978,17.18367243593185,2.847954948414785,22.566856105849205,34.311143695123995
19.89272892848138,14.037019331725077,30.25817252693903,23.26831376086987,17.912611819044788,18.312510371785688,27.066556449001066,19.890865046016803,94.00907761206871,24.68751692099549,3.57837352404829,21.178716379859498,35.4970257314909
17.92385458701028,18.511960899100043,36.82983309952891,23.0430529519326,18.078569629836345,21.194112617863315,12.032727901383845,31.894239841342745,50.820186253405325,22.94280984277958,2.7630170925451436,22.913440017491652,26.91508430764647
19.398960278249685,20.297483790869723,36.21403310218777,23.231485463940675,19.13305249877981,23.52524767618324,32.49226078592653,28.779276859691564,102.00131727971767,30.157953352492562,2.677070236715098,23.659422333801857,45.799355067339356
19.81161553997062,20.17985805535498,36.58619321250536,23.23688390988613,19.20604416792374,23.946270099353065,31.126556978725006,26.9388556683543,110.44077211274085,30.290968591382086,2.7983618490653597,23.628209263891012,45.01691558384789
18.813524040860564,18.54892695799157,29.611648090753107,21.779964974147276,17.24777466895741,1.3936753503882202,16.197237552035194,26.402711886108076,92.87405209010919,30.95709879403327,2.4918786178955377,21.440177352918084,34.29453855772092
19.512622971723353,20.74859214476978,33.7602320690437,24.548987277444006,17.291539078418257,10.098382547752436,5.528900311893638,43.31798869464324,139.7030130193689,24.814592509547328,2.9794328113534703,23.143736159603584,45.12288728442497
18.618553354157186,21.331405402230445,26.339902813410784,25.06687244547894,16.685252819106825,29.64041516128768,30.94451339699132,5.771879161891194,106.63581034635523,27.848856261962865,3.358857166604325,21.69492084777498,39.71406376457454
19.397118143273826,19.141398113059175,31.98480468379084,27.18448365395899,16.182793572336536,22.256021690769458,37.55043001813824,12.490509139011172,133.33304826401047,15.142526564214347,4.008698740102096,22.958315812157057,44.45857573218412
20.262008378879543,13.763131561448535,30.66364676437137,23.49392073605969,17.627140627300047,17.81266672067435,27.236231807763144,19.970703242190183,87.60123893626545,23.028890654288197,3.5746761945077163,21.22368489274167,35.43252578882629
20.850145693301243,16.317672225281644,35.688944587201036,23.181285255582672,17.632439037067464,26.819524202692936,39.24711397937483,25.106696139560746,115.4418249046008,19.355850306053057,2.7769957367497233,22.92082468195338,44.04298058215428
16.14709233249184,19.984408283311247,34.526702482799934,24.926013782829102,16.790847764660693,15.278728611740219,14.353274687597,9.442120351293575,131.1666436898748,20.04303311949968,4.095548237238389,22.506948283638565,38.98600847806313
17.446068375809286,17.680429065883686,37.27598515563329,23.01942449344398,17.904947842988545,28.869817987308966,40.34025127452206,6.993663388651735,61.943154688911854,29.060852469700848,3.833888114682424,22.546709731395737,32.60883965945049
15.107888933966326,18.555849019381448,30.53954086466908,25.981860348635756,17.75169943774897,22.196946580851087,37.4486837184592,22.442759136591082,102.10832122966552,13.967877754962334,4.017592165195636,21.73615871933755,42.00735297763971
18.548604511076682,18.83447519371127,30.226680640943414,22.42844464122548,16.99607058230789,1.5140519977776106,17.007007403241655,27.693644325912814,94.46302260824599,31.549192764699132,2.5443574071115607,21.177648463956416,34.916998733176904
20.404137316820012,19.4812155453753,35.566155061603,23.9121025751387,19.380323756599655,25.845309700891004,6.554509622110302,22.806034720191683,85.22847380279747,17.67016834490535,3.3999055649876304,23.70494222918939,30.750350177575204
17.440903911331468,15.833806254920761,32.454208232808746,24.1479063792955,17.83863136898053,22.995413417228136,18.875466044623664,23.236245785092457,80.72522431441344,25.28352127499351,3.429465464545249,21.487924508309032,33.25612226693447
18.906450885712285,18.345153323643128,33.276048773384545,24.090397386740626,16.887073762652534,11.394374178746201,35.915602973211165,16.508801252501137,54.801949507241254,14.220532282452963,3.180097930072313,22.314378545755876,25.331702935682785
20.352391524476907,18.494359712324503,31.173090079536824,26.00154196242618,19.695258602986613,18.00560304806117,34.30740119607535,23.28933145809784,70.50823578866078,32.06464753911382,2.788430957146599,23.11482500451261,36.06339994393053
18.7200285957454,18.98021021039061,31.637520034406716,22.627963007710214,19.02950954079031,25.265606755747044,22.941696269190864,20.724411533409164,129.1435070684678,26.610011952816116,3.28479001427186,22.334315388454065,44.25500793024448
20.192257210058166,17.221524877321983,30.84672204547024,25.876858345275977,18.446123336823945,33.6164822035058,8.147999547735953,23.489276553917215,61.537743794631105,23.178077597038264,3.166382056343329,22.495547427140586,29.97024214572368
16.610801412230224,20.112552246544944,24.344996308076976,22.272849802828922,21.373773447129256,43.472958027522125,15.259341487445834,43.15869043001729,66.83485564784414,29.68956770888546,2.541859017206332,20.850187876685037,40.63955760211199
20.477881366540053,18.98885230418305,30.97463592803919,26.219951341013967,19.53224805637802,18.149549219684786,32.814415622540764,23.351550456949624,74.66903704988229,32.48906824403869,2.6845004624923345,23.145946758421662,35.692752422406336
16.760023377354667,17.910707235190962,34.0074529066097,26.578020120147578,17.579089598437783,13.435726953759344,16.713392569022115,9.730749151388705,48.48774571360926,19.93517973395865,3.8008786533408867,22.53227008320868,21.44379126535247
15.32581672027469,18.01652589832136,29.463051283789675,25.08092164830543,19.778061802580634,13.867671888023365,22.86458635630159,23.751117563559298,41.643625587824104,36.071850665429615,3.473563545304789,21.72270998133895,28.427037323541857
15.404899073184032,17.70714731593969,29.24661329609351,25.24734589993016,19.573829883675508,14.264468189245337,23.397086473787127,24.791993409723524,43.30637347348224,35.774671283170136,3.4345689126962697,21.639555559674694,27.915404833611877
14.254532982233957,16.87808914487302,26.122608589386918,23.94759968386523,20.882689800102668,28.101275057509678,29.104886958471152,31.561822362674732,122.49018289386201,14.530493578602972,4.415122851462771,20.31530481204213,46.15871058578252
15.619771265600926,18.919612957227983,30.132178911099587,23.85107308862631,17.240927855360315,2.6720415528389476,26.85085862495167,-6.57885998021245,152.41030924058538,13.362937741762055,4.558214389432195,21.23741235923876,37.509709260755
14.785440358186367,16.851212471237304,34.53489371519386,21.93879102216712,19.471737587338858,12.222064244186218,8.752499890438033,19.66060289905275,120.95772802372132,29.356359850391588,3.150282195678233,21.25531345232585,38.99093337656673
17.795337897132498,18.463467916103838,36.15378418372567,23.40635041882509,18.246133286796475,22.71840699208625,13.04209952009067,32.97099882061821,55.115041811464025,25.336542567366596,2.71465650013077,22.700230799660655,27.894271434881567
17.669192530271744,20.01480866256244,33.22533301434937,25.550326037058213,16.04293428907373,20.079742748344575,13.545285268674151,46.53183178125021,94.71314029130036,11.491083832244389,3.1952747857461836,22.629541039415482,37.374657065665154
18.716739862522115,15.638353563363328,33.695575232317225,25.952586614892663,14.838417002611246,27.00621233653107,6.429820513612838,22.13680776650364,111.30343331894373,20.70743916715386,3.9974311741934576,21.72184643907599,38.582016221496566
18.860330884871594,19.02077442348976,31.63401818214292,22.698795530304068,19.171278975411788,26.701574926273544,20.589520256519865,19.087536717826545,127.4416443352914,26.857812769920553,3.354645154301936,22.605874354354864,44.288982422269996
18.049327012345277,20.999869758677146,31.538094928353598,25.541064796623527,17.944837241964787,8.61990887518265,28.847457549500362,19.60421378737387,114.18771063537186,18.84329655924084,3.372760510047439,22.67359554834636,37.86305603492989
19.832810509238627,15.287438706455262,31.216225860017808,23.945362285955742,15.83051429232455,20.808424475709515,8.377720874680925,35.92977257087294,97.14160113710406,3.689282222600552,3.9162127760477508,21.21327096071994,33.71458227181097
15.543254014419139,20.427192591808485,26.949371622819513,20.63576922671048,16.162148343815762,39.39389646764015,13.50854764852176,34.30790868239583,133.55229269741525,24.415733077699073,3.1821566953357494,19.999622277588703,49.25193639248793
19.91346860814234,17.946827882764296,24.672693637715202,24.8511738774548,15.06507855055279,27.426993080668517,11.006725379187838,19.81920761715448,149.4253117002244,27.691685044944315,4.290466266261967,20.402852209349916,47.64182535261658
15.527228320886142,15.861638421352582,34.94172516527935,25.065742590179042,17.704756380760486,18.971750338100836,22.857008275239043,16.775892885677006,25.00588897171842,35.38977133564293,2.8802222023802253,21.496320816805966,24.290815707022144
18.437064952206757,18.05782354014829,36.12564547979653,26.137811630366322,17.51338784473831,11.444434490276759,24.48141320022901,29.746836750946223,74.21117134710478,21.043159833401404,3.300293323758536,23.04525409987826,33.25209130837569
17.662596697304064,13.448121497794531,28.550127762815517,22.15174336530268,14.753878153479917,29.265538601624478,20.22398492561124,23.291629344412495,115.38328472099089,20.138937878247418,3.8511157092678117,19.34985254743732,42.348353508608064
17.552599221040964,18.014560387634223,36.18446313871513,23.178119930241603,17.683702523266156,28.46358086651058,38.45211122106221,6.367525296501126,63.89264920235061,29.043166302475118,3.8718077189404365,22.621761511722035,34.491705204902644
18.993523734849497,20.48318653429962,31.469692662243325,24.17401890368336,17.452155071887105,8.966842731729463,16.87220143734757,25.410428682623,92.64493559719243,23.32340535449349,2.8952369012120354,22.239538278562637,33.89602974043793
16.27923388155231,19.918130742162212,34.70425022588122,25.076708617625208,16.76875778116322,17.017794861228204,13.119770066942149,8.731740538488541,128.51590745236277,20.39988341997335,4.033469786914347,22.478568506762425,37.244482780949944
20.807184289237572,20.369767820489844,37.77466379569888,25.77747519682922,18.593820955833078,23.814552777328977,19.6618371194117,37.20018148328805,109.3877234323275,12.535696116361306,4.0906404259400375,24.672478977380216,41.52860793406468
18.254686921725636,19.37133094844733,31.478646882449908,25.360108291417763,16.728271598224886,10.931581527969229,14.74700957180377,10.239381529073034,116.95468362901087,18.134821886109798,4.012975118105773,22.294817973889757,34.69692690470856
18.88769951286315,20.43577533130799,31.084606304797166,25.572053361433703,18.124325215651716,11.247615017765483,10.643383517189282,25.412842875448366,155.52094716561186,22.40049627446127,4.055947293378188,22.783757379313595,45.885445370530235
19.07830795154721,19.639221265504744,29.89194770168072,22.54924383874321,17.87475115858164,31.473729406477,12.429619037154051,25.83605330659014,54.90091550037295,20.054558631378203,3.0265975281453144,21.800595211106184,30.285668200806878
14.930196392184625,15.574011457518383,35.29023511282851,25.536376419161453,17.46740808965428,21.444756374589684,22.782566118134596,16.493144070676525,25.358435243205054,33.21973732252618,2.903335874171667,21.714338183668172,23.389007384251954
17.76625399986141,19.553787111946665,31.86737664588524,22.866059700217026,18.509664106907838,19.447891619692832,25.921177677993057,3.2129604672806575,121.76538180140398,19.20209847862724,4.2169763205703905,22.145968161061962,38.04942850483206
21.12272516374747,17.147443273185598,35.869729827761226,22.43390283843457,18.47607552734953,25.578860721111354,29.8198982821831,6.45219169611623,58.776240755964764,24.699499180900972,2.9950956159262114,22.98630969963967,29.16761619879679
19.672567228896746,20.796096218489996,33.688163906507256,24.558772829152566,17.030844755400295,10.992023670463608,6.665066088721105,41.94481017226805,137.0234872000306,24.71729654243842,3.02471181826105,23.28101291550701,45.04401897522719
17.795468738933486,21.20078110247805,29.939368880810616,28.594528212054865,11.366822259863087,7.477773880519958,4.184926827924824,19.898103670208208,39.22279505742839,10.158432141908467,3.5784469154419347,22.02816609221476,16.920510645895877
16.083874633525465,20.199379424726082,34.8001101600722,25.31716186104338,16.685169628710756,15.244580788531044,12.70354076991552,10.555996470778588,132.2878971932939,20.861860862510493,3.962640748831868,22.503261920937057,37.05537505738593
17.660697396137877,17.11971878394527,30.096912949177383,25.194235980167587,13.813225809752023,27.805239036452452,34.45807528694315,-3.4078099388102547,141.181782250024,24.454878635722988,4.154293205951264,20.62898167827893,44.43778778444792
17.712975086191417,16.120738038986666,32.227971802692615,26.530216296246135,19.646002855473963,13.71610987768278,12.379832677758547,22.7347656239015,87.58703771805699,39.40784508609317,4.264350147417854,22.29382621217666,35.24184186061763
18.41649678279405,15.870229427984485,30.166193509101504,25.89404666889987,19.38772575741477,32.948386919471396,20.181148126629587,28.159820073163043,75.20451041402843,26.144623296363832,3.700377246813326,21.88545733499654,38.035131812361044
19.59690196821187,22.528191576303783,30.233456979775912,27.687601395604652,16.973840630773108,13.318655084473956,1.3226045468027219,20.740382393518566,93.60127997778699,23.044489326937345,2.8210060291897725,23.316932087085128,30.60154373708845
17.97207670519431,15.367413074102021,32.470094077034304,23.321672048017057,17.225336969519997,34.530666218745644,4.621796467470407,21.81633444263774,82.55280700352426,13.738936055771642,4.168938739859159,21.44906644331127,31.02225661580072
17.15962029707419,23.242686121459318,35.56682458741878,24.431791358849583,16.491833348052154,20.91565166678901,18.999081865521017,11.971974817292544,56.96934347696438,26.382145596731583,2.7481446542271835,23.4666141452241,27.69626900015462
17.526133227321793,20.242306172767666,24.19974883880172,23.664202759068626,17.281549351845253,16.36155360044705,16.728501553445614,24.40586376650816,63.20655145537464,25.47662190141153,3.0293307508615506,20.646398189382417,28.270300952608586
16.931471304397295,15.86378515266799,33.30147607022545,24.01561549859756,17.63191573101566,24.75071779066526,19.30831812847411,24.294700229145377,83.32825228007567,23.421829850043192,3.295055383414641,21.728221129342515,33.747931478001156
18.106945876175953,19.450192005499,31.624050238845392,25.763348437909592,17.039499342856715,9.22806239235446,15.250868946834903,9.321800315078287,119.74876376064388,18.32375118303473,3.953172344908108,22.185347282640485,33.41847197165667
17.9108842148384,19.32358426019443,31.563034933450975,25.21496805653608,16.890864349496734,9.329453244514152,15.110677853349129,7.861546766483922,113.36473040653682,18.390762885434036,3.8650175222813044,22.23822874216117,33.95995051040395
17.587109561183176,16.34813574884933,37.97129526858644,22.615266200595887,16.597199655042928,15.44563949879502,24.124273641362343,7.304353552920755,118.1503730345414,29.299243968988765,2.5711147281705107,22.212703503079368,39.0967474071222
18.890407369793653,20.241397280325582,31.009715074443662,25.621322436024364,18.15694243879425,12.89159778136597,10.165735208958582,24.193564224671093,156.43593970908216,22.240752412320717,4.182020117580211,22.78775096400356,45.82415418853362
20.190602518581837,14.638888488123612,35.16780309007604,24.518208232121474,19.715545688184566,-1.1711992331423065,14.719683160131046,21.07260207941167,50.24759809015202,5.94205392875393,4.1823351416786885,22.907338899970494,17.886278576832805
19.091569408193514,19.511512622014152,31.68491537516074,25.023952708279005,18.874044049711646,31.13107044856473,24.805264438489885,4.154928542783818,35.973350381278856,25.99971632911393,2.9371604642117477,22.867576850162425,25.823583602409478
20.075488812372683,18.936702438935047,31.332089854389856,26.090634434276268,19.700884439634933,19.68373597577981,33.974610240253035,22.438935208151292,73.89871917512677,32.431778652540935,2.669533858183015,23.268168815955033,34.93196000644193
21.477388651840954,18.228629405443755,31.989421885329115,24.062472413754307,17.15771782334131,27.892139960535058,34.1045786042699,11.989788734675274,76.4492050450064,20.835123802323935,3.1632117164214115,22.370173089092276,34.777463540636425
14.831240183232104,16.743295595212224,34.66658500829209,21.543521768042503,19.117996897456443,11.578372608270744,10.742315099421278,19.219211902079213,122.59670784984671,29.518247538254947,3.1441238490626824,21.310525846371394,39.59676912522225
18.65865279161609,19.10235381348984,30.36529443756445,21.798841420487673,17.35840114897691,1.8330909133927171,16.07689896606295,22.653496328396628,97.1928348652,30.72069188842659,2.580137378132846,21.401119298154587,36.00316140424229
21.122092575050115,24.41441576026108,30.95402358203362,26.671403802906887,19.909715244471993,22.47188166138848,10.98659877423293,19.40355175514688,106.8440270047035,28.917397322235892,3.2279645835945665,24.799862524637614,35.910179108238346
17.624535749394617,18.485743827241755,37.159672223428466,23.238448612099877,18.269731919006134,21.649039952269476,12.572538855377468,32.03336358295343,52.48657149455797,24.566033768655878,2.6365796716939993,22.869992550782303,28.14558367883485
17.933906293405435,15.451254184205736,31.945082089072397,23.848883232969715,17.430689561785577,34.65958871009351,5.716909386454055,19.830564632179623,79.49532234692688,13.05152721676632,4.28401618400326,21.247557472920093,31.40416821035044
18.00274178399773,18.9862515168288,30.543683397579244,21.451789064492576,18.436033234131624,23.12013461668577,22.49180650944689,21.073356302108312,98.2554370265621,35.20118694032823,3.088088604232191,21.64411037352753,40.97402983683466
15.656829908508069,18.319601261552638,32.15245702303773,19.836994830779112,18.15699519669027,5.4119274050393305,11.462086259865787,14.277058074422104,107.50487570024522,22.19861345408054,3.632629033653655,21.003976619412736,31.892081426572236
18.63734140632767,17.597888467478928,30.535031089547875,23.12272194730828,18.097542203910205,12.888762795183728,17.94363687491434,28.991841273616775,104.11603726336276,25.289654819676958,2.6379846740330803,21.374687271343564,38.78413961233316
17.214367978947102,20.539224705491325,24.292291089540736,23.889885215000753,17.33304585825407,16.40405396417517,16.49078486966087,22.72978652979637,66.23234066170006,26.438060659400268,2.9965530035855137,20.544319334343843,29.923443243104877
19.319480697049464,20.378719588301117,30.81558859520271,25.339986066343325,18.082445402437465,12.095954003149037,9.666940481300424,25.35916859976192,153.23974051758972,21.718254440607765,4.184388125528852,22.669366013484492,43.79204655139832
17.305416976076916,20.363981607432002,32.874553155385954,25.626539311519476,16.10733459831781,21.36439978310952,16.71176537822804,47.40698143406896,90.53731029166104,12.153141622910535,3.1695763691961405,22.567341580442218,37.42864869296129
15.559225918710615,19.112141431193407,30.390289435615188,23.477607794483625,16.951544847395716,3.1854321510595422,28.625217550610873,-6.070249589198767,151.6381638039194,12.918208790201023,4.426233048002261,21.16215676160295,37.24612178574744
