Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
14.128507005584908,16.255061307584047,26.309579508036933,28.805696330939156,32.626012514817155,27.172553436743787,28.770256752877163,31.990137524049096,31.42586480164529,22.06352805070889,23.577217764938233,18.0305907973337,30.465464770524385,26.951660319783798,27.840776151640213,27.137730216681497,10.72222357605123,310.1476387554064,323.7970724511684,195.00797717831082,287.96331160493304,59.325996360178074,125.36282336131757,36.10197994312605,3.439462168902519
18.301413837090116,15.629891146649797,33.42596532201136,32.89665507144844,29.3070794890155,28.903504849441553,31.844283514345463,25.775020201392675,25.76330327606973,26.019715832583035,25.820323650732064,19.454652326768585,26.87985107025591,8.345067000048157,23.275719460321465,25.348533823460425,20.385148308497644,242.84905705149228,302.8378462541048,316.60055883827255,322.0927316064876,69.84642852994506,111.64013172381193,39.348369712268784,4.119966076552532
16.7037107630465,15.824244396006709,32.007665935355284,30.982159657734446,30.415308097078228,28.2924857043823,30.858486079751177,29.839871730254202,26.452137275273014,21.339960622262545,25.76128496700034,20.697157996860856,23.436732489588643,21.524637370282107,18.78849712924127,1.5305176158646991,19.776484093519908,224.1514383093785,227.30269891096134,312.0389554213297,372.3708690237872,122.17119538017698,77.43414881264654,18.534009817370894,2.994066507584382
16.625442951779895,18.04375497110573,30.00738118696153,36.216885901651985,25.129555444204424,25.779364167656222,28.833862674134977,27.604275012333908,29.830763084984508,23.21214543512597,25.194132332282297,17.66329112626223,14.951844784330955,14.636008273059046,21.400380293294848,-6.822814235002,8.629947506152565,290.76394342817576,265.1592768763112,310.85269661910996,218.9492835494551,99.61706575153157,74.17368263879693,19.068238524084656,4.068234354205931
16.434962884268636,19.97949483067074,24.911933262966194,28.531236510996298,36.126466750836116,32.5688795525581,29.618356807781623,27.771673509390475,27.517940748806595,23.73512890774353,22.081701472692732,19.854966622217855,42.97909855516471,17.82256861256233,45.03149307208498,2.916542902420681,4.122801523770466,313.08059788988317,308.63738535662594,304.05249237043034,317.843863052616,71.32581796631378,70.68487650781182,13.62660564423847,2.474725258462898
18.936294566813814,17.369073946011063,28.256519692918825,28.764421285398317,32.22326646975903,27.618341738295356,33.034614866005874,26.228170646552723,22.929087250110562,23.38289859050861,24.753075434631892,14.239348474658247,26.606274103980176,18.781906081206987,15.396802658053257,32.01457046433666,20.682446810700995,280.87240947867616,271.24242097990475,301.97097238782396,293.86622072430066,74.18339205217274,100.06125841889943,14.041339676858053,3.533200232804908
15.929490041949519,20.3008115426631,29.149044547384726,29.398049472412207,32.3613058586335,28.706664204717914,29.919042292185257,27.379362067541912,27.274309824790222,20.96141909261219,25.608456125654083,15.875477237242315,21.95849712204343,23.734816901938547,18.676938143856045,36.909619336247175,5.493398110090786,250.66925408901704,243.18214164894397,186.35299731613895,166.51264457222834,124.68278517198294,109.16706067009939,18.956934053703414,2.7784452324496915
19.4332288367513,16.49873062165356,34.174626461609115,35.41219949669075,33.10207937620221,27.842195256925415,27.903662019151817,26.8849017999334,26.619055347481172,20.062165869800626,24.117229562380373,19.665451855517258,25.05169874337011,25.19542099013618,28.49034539088108,27.53656787589884,29.99852850442745,224.52424127040615,241.85423680929435,266.95422901409125,253.85895513991258,105.94459659919038,71.80367560095853,29.426517750399412,3.5473061198023066
18.40016691097492,18.152176376275612,34.03729764578245,28.93317697575192,30.209494230063545,28.24086989599043,26.42228471645242,32.50429972391823,29.782568898197315,24.307473796849862,23.34826861325926,17.043668016504604,15.33915249140737,18.866094855834767,29.916923581458413,11.261082309207858,16.846015972049326,308.0312562997824,201.19158412240927,219.32718879848994,281.0089309954192,98.91827858088904,117.43718372366175,30.578023545072128,2.6064865392475234
15.140777888639002,18.6176041243119,29.154492044262906,32.02803073679249,31.226450793992164,25.655244423117967,24.293373443831896,27.838009417302796,28.21490416589073,21.044374339654347,25.07561493646958,18.27809289147986,14.343742504689535,21.602030055723432,25.100610478774566,15.250735971633398,25.18253357790727,259.47178608371985,258.53302759867347,299.7061923022217,318.07425932899343,59.132100623638046,45.82838971365464,7.362793373771124,3.4178261518649147
18.637283600165883,19.10903761795848,32.64719037659994,28.277792192016133,28.869524696485318,29.523713399588512,27.414957396386903,28.49282692654771,25.80554117571339,24.013214062783444,23.967640505134785,16.946604144927424,9.165911741569575,31.922364815046002,16.065160318737902,35.58807432656436,29.45441063469113,270.9724108054653,182.62549310119869,309.5467459059647,277.86203785080176,114.06443654623592,53.78233844927245,22.177723555275882,3.217771866205472
19.587899839114407,16.098947438996277,34.63245035475819,32.14516313881221,32.26931586418497,26.193030570078665,29.95409420970362,28.114456602814165,22.78031389851554,22.619757390050317,25.007907526027473,17.547418991384205,4.681282848560481,10.66970724112684,36.40042015047404,17.667034921202617,29.800590291273483,291.567537113521,312.6070489732565,332.03303734841415,313.898140393316,41.80754778287514,139.05063417355203,29.189038991575103,3.8458324918391384
19.732983188237707,15.405495008183737,33.569441058319185,35.931958585249774,30.086322657687337,29.726444440622608,24.59653352567413,26.564395696126358,27.36616240995993,21.96520526337023,20.009523102053393,15.732046263638454,22.067386002028858,27.665563371371768,19.32871662044623,13.716484064184447,-5.237767748297011,298.4672766381107,195.00301956134646,312.52706593017734,237.3384130240205,67.60234479192279,65.6744017901223,27.73080403197661,3.5580837464851225
17.235705488470973,20.507282916551894,23.96049594409239,30.777317165107025,31.645371204955254,31.678770101757532,28.358340966728626,23.979115774890765,28.01416447598146,23.09760931397445,23.784679425169255,20.371472116788013,15.192712235445283,15.732155361373271,25.276964632937062,11.05420737144452,23.11589914422999,289.40613414936286,263.39228665665956,280.6330881262242,402.6701707758594,101.50153863403254,63.26545950695624,26.60433072125034,2.9798365015470494
15.597013693646211,20.479389506349662,31.516314483368447,29.9319213931119,31.967180445479,26.34083588964437,29.31914939090914,31.16978800836846,28.39143515073777,21.426655528852876,20.760460615144602,17.139697382024988,23.654030413004723,14.450025595930505,20.465453683671974,27.518537695631302,25.2897483367404,248.94633863211266,261.66779393254535,262.1166426955854,323.87389542163953,41.4744027990018,138.9735918787911,45.859272267904785,4.172534369895223
16.81694756009473,17.730611268283077,35.331331524148936,31.804830419434435,39.406577930709396,28.44095379443518,30.06642284816491,29.547767354402698,31.676620176363578,24.566483835936722,23.965587454103776,18.66376420753389,38.65890774730913,20.410476543482446,24.067641599396605,23.391571473204714,19.4527830751449,333.7301748821067,342.04512860029143,229.53213936984,227.06769362729523,75.48358364142477,111.62673135122887,24.839404116023097,3.4758451234792447
21.284202586017074,20.19585362357002,38.2133564427354,28.788609081510668,36.70696164294599,27.178684166775536,24.42719031403945,29.8904883393115,28.394212178516494,23.15580467787245,25.841257543633027,18.086000885661715,21.696354473083716,21.240852424482885,37.572475725509385,16.913794434674774,31.255258583803858,263.01718102749663,347.62711877286125,273.12085273520233,173.4724372774344,144.87877483409503,109.37147730469141,28.28334399469795,4.27864675879241
15.656755025928556,18.646627086832005,23.87780661041709,35.047367249320004,33.15608329740948,28.709743827820624,28.711862673698455,25.860006553080602,28.78914348901539,22.465847884684433,23.517889274631592,16.725071483939093,20.096050887122335,16.1457119579183,18.30906183475168,27.8440435859279,8.649073217764922,252.76449716471083,284.42301365009956,227.24811819142062,269.4411527588629,73.69217855639454,144.5431658286367,21.380094657918022,3.5752201595194344
19.247921142625817,19.241467514504517,30.781998385674044,36.8081592027074,30.23201089846003,27.037753126772984,28.56712469562202,24.256546208359516,25.977546863778716,22.242534349217575,26.941862057396918,18.143818166558688,20.25119606350621,37.23791379898366,18.956385565169867,28.8389703366086,26.642218621162762,256.9808035909684,186.77229072455648,250.73603099408143,296.5871858271095,62.134042832201544,94.80779356590023,5.098434402573214,3.1633899732645876
19.07599004202088,17.345535591733903,30.60683044474086,35.022974861872555,33.23798478834739,26.906658428275684,29.139705644892235,24.281518469562048,26.614529550594593,27.290258145094146,23.280919776759475,17.916770927395905,13.922010488439122,16.544635464976196,28.691697614380875,33.08500256762027,26.516966097877123,321.51003976346414,237.9324295845269,220.2581832826533,337.94134302118965,89.44736307610873,107.62531850020035,28.657964446485153,2.7342439773304785
14.8597703186476,18.249952759093745,30.96838204063556,33.58962899316465,33.89662123241008,30.228364616604015,24.35087522967296,26.365014041113678,26.696638546528888,19.537635658422108,26.081908782707213,17.69032674862391,22.609100000642567,36.13869179666211,22.531815231728505,15.811644741230445,20.762581384643006,274.1978746066631,352.0356000758478,244.39199597377007,343.4191308672189,194.62563720015797,109.60436381884524,21.621768174061003,4.124486517563747
21.06210044291784,16.47758229366832,29.819447851266084,33.89021454212821,38.35740041920035,29.66319664415935,30.28971198288756,28.619521242284414,28.715062813389615,28.03454119733184,23.284557649984933,15.197306457349054,18.753740363530163,31.14807833632908,37.4308110015986,14.935464554279603,16.990818485111774,299.235306565747,352.990988469315,237.28729515833209,241.3319022004852,99.04547829531002,108.1779785381166,9.902863343759144,2.7255427128068574
15.772035556541,18.427675794827408,23.656493115687873,35.41134070753566,33.24582509574461,28.535169337641893,28.702061620279622,26.3319056268129,28.72686752924501,22.301653398140523,23.324320278394087,17.024161883839323,18.75873452245982,16.606219458748033,18.207057248113696,26.895263024099386,8.421539855566035,255.43535621019984,289.68901002566395,237.10233316283018,261.41020174250406,68.84508315446121,150.0123149699686,19.39592280696554,3.7126437338283242
19.994703055431984,15.4466705372795,33.7583198677506,36.1582353612653,30.51714142721532,29.74800307636782,24.894593495012998,26.23677093984917,27.433359901042206,22.20803498126985,19.902695501525102,15.631391377073637,22.932046464309796,24.670095116165637,20.465955958969115,13.149074678549589,-5.6937516915479405,302.3255011514267,197.03348404868962,314.3949894975221,228.23915935030877,66.88568820553208,66.69655718581691,26.257312944579706,3.581095851867717
18.174806254085055,21.347309256490867,26.451987095057248,30.190797142706298,33.990226925697925,28.490287146802586,26.74225137917788,25.867489334586125,26.39527028766532,22.47366619218685,24.716385396639428,16.192484494659684,30.345573937836168,29.621924759512773,6.4686772359677835,19.091791811985996,11.878101367844373,242.9152357247749,212.09414941230855,218.02588791834367,335.68278061562376,179.8389809693857,105.8837118461829,27.036690826057782,2.9343111635616603
17.04585639227056,14.693964482598256,33.7584587135991,30.524589407781,33.20552020708503,25.28821765905119,28.728214860165224,29.93180672662883,30.662592919858014,25.992194077546863,22.019238110998245,18.68835852250782,8.430917580363323,2.4135957198438733,22.097560231468606,17.027648171759676,18.35612112257042,322.56457585581035,290.6970081378494,239.78080869263485,279.9031587454544,123.08386896065113,111.90434198318127,20.39964536154021,3.9645135973099332
11.964952710727221,18.71211658196767,33.85153416043214,31.179330248173482,32.19048776416696,26.60011567047111,27.35855422492529,28.474745126047335,28.827129058271428,25.949640230298044,19.152571576786414,15.397960216179909,23.04063153786279,11.75990292969917,7.419288901963222,35.42752383053405,16.274540732074566,263.36107505550603,286.48121405572437,282.82834347084406,332.22932002570263,57.54397032275825,133.47663527069452,18.32233868916189,3.8326034951795016
19.086971048426104,19.392613102617368,31.380317353758155,34.03211171124515,33.95224022625355,30.57403207011913,26.628368562576426,24.992592981849924,25.639525821015766,23.49742594155022,24.860143775538397,16.424798812369165,31.264405056630054,25.51070513511374,3.6420740495021775,19.51703030880067,17.121981942986945,279.25824378537544,333.2775718740223,311.97746824910024,335.8697677918389,104.34867810126829,45.338482994910066,29.599704064073705,2.939805830504251
14.07705562186543,16.741441821946808,26.532015982451274,28.24262035413667,32.2660175180663,27.286623692722305,28.272635234467785,31.705605759938756,31.227203919205753,22.429833853074317,23.526865219994495,17.711738907090577,30.801805681563017,27.962320046564408,29.991682429065285,27.138513259897316,8.855692822534692,310.66990770492873,315.7356208024562,208.29761192329707,278.36896999930883,71.32702059322737,131.57297536974102,35.08420702451643,3.5193097512605886
17.687503644002145,18.134995787134585,36.63913571770593,34.925743933116635,32.55592396239182,26.686209895996406,29.17697785815716,28.01623763426602,28.108373457636894,21.291922866361578,22.798373625135028,17.183675326683964,29.41134888987195,40.15712744278472,6.283641457454532,31.550609933392774,22.712356353892,267.3192459965384,338.1780978111897,258.4931843523808,308.6435976522301,28.98933584601717,58.98775337005724,18.909320566346565,3.9350554916133587
18.396400985376072,19.515530734924763,31.0883054563903,24.36581002444332,39.09924682956373,27.858200530151578,27.80250605575995,26.028394710130502,29.54129324078957,25.04090720272169,25.180719413248518,17.053493086088753,10.554228557815392,15.36245627127491,9.911856580459073,17.84031614207681,26.99817919420073,270.32808869259736,303.0043629394523,336.0406414606479,312.9682974026266,104.54465266661525,117.64254069266133,14.500428586593463,4.069502252913315
15.579181332631242,19.754256155782844,30.787487092368885,27.49498413109156,34.52449502723323,28.97188237394114,28.316480378896983,29.68165575205092,28.96749009119606,19.539834738530814,23.21461515863897,19.153990430956778,18.004836704432947,29.377034349153963,20.389891894238033,16.094939459663788,25.26670194068019,291.08411648449055,246.85045099404542,298.6900114737574,245.71633471769889,125.07933418907011,74.47261457387229,16.111178599898974,3.6629664451900155
20.38930181243255,16.867863479854798,30.970687761403322,30.105262911477816,27.9771845724462,30.785092432066538,26.60303340472432,25.713581946374006,26.54162863970878,20.247577186011736,25.57757260846182,18.71251914039804,35.83328223890602,4.695087368570009,23.723485519139167,2.164842853153554,21.659258067069096,256.8448869522014,369.8025478373958,200.78582645663673,250.69184286765972,94.00757981817928,57.707294806025956,25.076253734687608,3.099488631978163
15.3958252276586,20.370370336235986,26.900505758356466,31.49837589811952,26.742792473832015,28.017317339901133,27.31978002052691,26.28778627660153,28.319202111525012,25.356116643873072,20.5102572533183,18.47079931411713,39.2763010416675,15.853630351542646,33.40491356089348,33.670225103219465,13.7685593476544,283.09373161407575,308.23805268295825,272.2475463627093,309.77135494120745,70.35521836104677,140.54349003514662,12.772234335652906,3.447359039823791
14.914620863553074,18.42693019107246,30.702102523030497,33.17097323491113,32.93540218166358,30.18887491428175,24.289173650246692,26.257633816627315,26.942039505588387,19.27770108187028,26.02157162201598,17.989385003227195,23.786176776981367,37.16264822032262,22.720994773137033,17.71000709056827,16.92762732723518,277.1386706780253,330.0399641395785,242.53575276574105,357.552489225141,193.41186272847915,102.63843021946504,23.003582177364756,4.067888032926946
19.586112268568648,16.62136266406186,34.625485413834504,35.72822989813322,32.99847302293522,27.914759709724592,27.50038577330126,26.48772599225574,26.331299095246923,20.09829552458644,23.871243143168265,19.24211831996114,25.61904050427395,24.861599394807907,27.155680015267762,27.902109607893305,30.149776909353992,235.6940982994208,243.1570511675049,276.7753508246965,266.091831813442,102.98241445644908,73.5981228069828,27.867154869196206,3.591926639911374
18.111895571072065,20.994989957272043,30.945909592289908,31.861418416807155,31.339963571356662,26.03708635407027,31.375739253667366,26.685792517225014,30.823035611140842,24.061265473286795,25.329182853975595,19.555461033437066,7.098340818575888,29.6604328433824,20.313812770142437,-0.7654784679889699,12.996404164202296,261.78941273295555,321.18495452650063,307.4982673614027,325.1313404833553,83.3581174116243,114.28812225128424,25.894755198686795,4.098976053157683
20.924064898720513,17.825363241481764,28.797326931126218,28.478776699857868,32.21773826091749,29.915100105203503,27.837628181118344,27.820158540527935,28.78883281345931,27.9922406126655,22.900187469906516,18.23789918362301,22.83336891738443,31.57540394512426,11.585831966457743,12.401281131458767,25.74405600488688,193.83114224975026,226.8207550200375,394.60582793829786,322.6134383428459,127.00764384958329,63.67319034351295,15.283216675313508,3.1852793000662203
18.033456866860902,17.900981176423613,34.554990319090294,28.938668950956817,29.802470507282386,28.157862307699997,26.234438072039996,32.198021825730606,30.129923432211065,24.09613638785397,23.451176544348435,17.205312747332854,16.930809183253874,19.346133132479594,27.977661599335757,11.078680506771201,17.00344771410699,318.43207301765324,198.5742852319681,221.04152512044772,283.2335650745566,101.95713800644737,115.77016657774215,33.691352690313586,2.540354922985286
20.513314817610425,14.592379643729046,34.87773110993154,31.415032783154754,32.98245469407053,25.653986368494348,28.365626281027254,28.10587845429289,26.953334528039058,24.450124008037108,24.87265083406868,20.196026602951754,-1.0314653063477783,15.768144454537342,20.468796176171942,19.48636035888366,1.8785725070364896,315.75253591671395,265.76805189828025,287.07019692218273,250.57968800307157,67.82041824942162,52.460561593372184,24.689964857421394,4.052161499768783
16.74162422360822,18.560331550555873,34.031083386484795,34.933975574211345,33.96347305164791,24.875279583795297,28.70940391367354,26.08661137801299,25.74359018213119,22.044268638684347,23.211980027278045,16.872514115618674,33.89847159887856,24.004164993323247,9.50446563063756,18.159404370765607,9.186878050628284,316.56669646657406,235.66612147198538,339.02966844420484,366.3976701705954,122.83789706352253,120.79936319390916,18.891808055040936,3.425095822543761
18.08807038810297,22.63463298599975,35.271874995494365,30.02118465879213,30.04415412929621,27.137762845637074,30.90651517348752,26.38385631901701,26.87383813629888,24.268794420758887,27.033536411325464,16.98663986534501,12.99664658043758,14.505861018695885,36.54566115870428,14.00898820428063,13.486553636593346,341.93548026603816,248.69814650269169,301.77995282843733,312.49683716090817,55.67157562038713,155.28868829344188,13.827432411284578,3.5597399491010253
18.1220927523575,19.219311330042565,31.749376955993483,27.55181096894256,32.009501713051506,27.441136589682472,28.283072326982175,33.06509173804278,26.64126487845648,25.096109864213698,25.03451023798348,19.626971567375687,23.68673992956245,40.33276516802653,13.47411392901415,12.088984337078461,37.602930622155355,287.0152471080073,345.2189114054939,250.67754722385763,330.57151575912684,154.24030873392348,90.60014338795959,30.59365573025685,3.6301245010258145
18.423588857458334,17.057980129444246,28.406241759048427,26.83299776881843,31.620287674967663,24.498981674553033,29.52154639390434,29.001726249863154,30.731005813579973,24.61608166418362,24.60274452149473,14.919678516277568,25.170637322988426,36.56487623168489,5.479305895500189,40.27824479075767,36.8033919402982,250.8766931656116,281.06340740411616,217.46700408324403,326.6020808330134,81.79214944202467,88.1336977714764,19.46460867667695,4.528243261864922
14.199839100992971,16.83102564208023,25.631372059361492,28.640024465679694,32.81594918424233,27.167737080527285,28.006619029257667,32.05513789602713,31.21331697162872,22.196921696663665,23.753627664917975,17.88112189458003,29.21880088797351,25.921150477491793,28.77179690453626,26.870725496982157,9.418426397260816,317.5576883829607,307.84383793897223,199.07155445694463,289.3981670452507,66.114905519207,127.01848307670963,35.29402003713751,3.4937951367299664
19.73633677334599,20.50145794428253,34.45311371710567,29.055526694546096,32.68359396408797,25.02672426699484,25.835547763442484,25.98361848101646,26.279159422809343,25.30017231772153,24.78359394025737,14.820042138681462,11.033983825965072,4.5942688554831035,43.70253552717423,15.119426402077464,14.350645619560128,276.56011835269874,299.0272865290168,356.803125086044,252.47688525076296,69.86130911424841,141.614307918666,21.9146372654354,3.646763849637146
18.595356883877884,18.457897468777116,32.91023167287362,27.830571184627935,28.332531378600244,29.231926058491897,27.575883690041973,28.609108225453475,25.783503169063323,24.160001047965537,23.976664005500343,17.06305460821659,10.69042361360884,34.72830483589804,15.860169158827789,36.340529134202214,28.150087343388343,274.01582358851675,192.40321130266014,305.18751202409527,276.2809223058714,114.61503757953506,48.84668077630578,22.383868028098313,3.1855586095122
18.876333222885982,19.368037014400247,31.280059028012563,37.05065810693328,30.759790403169696,27.211976453213175,28.442611093215298,24.34595129970088,26.16020113101372,22.18520369148403,27.162582117055766,18.27173071382925,19.0087067093482,35.57985251225103,18.928670494417556,28.74469559689637,25.640170004959074,257.35973049509397,187.33093969254693,247.7853389775348,290.5341339889064,58.74219172357664,97.6323610546933,5.304145970096984,3.251957503324819
19.282546701718587,20.07978241024939,29.9496543559528,33.00909742384152,34.12671366140228,28.489272086020563,28.076090940980155,28.946889523993637,29.13177819188305,23.777598514043447,25.43937668610363,18.30671276599353,29.10613329739534,12.909414535142597,34.82886746891631,36.057885854202965,18.60401761085695,226.6447937903125,264.2683553211554,242.9564100288853,362.4917199841533,111.6107628552918,94.42220499989435,19.963844378961195,2.59570981041142
16.919629273269205,15.639446656714163,30.543484631782146,30.087302566992136,32.01712834684494,29.6457339967944,28.33987210165149,25.446633098792887,29.448028467289376,23.637058152298188,21.120022833074366,17.546948024096,20.292197358553235,22.956576329449593,17.303145349522183,37.45750962779966,9.449440623692126,225.33244688104023,180.589411898125,294.4398813382077,286.50847643438806,91.3433641906231,77.24749370949789,30.07921252503068,3.3330859089958436
18.723599279390722,20.150415306702598,30.930693149055962,35.35177390926232,32.78375350406159,25.887531907672397,29.33168019207861,28.50262758147875,29.23439593404936,25.10800625726344,25.249288255425522,17.51077257756017,12.953589294275982,9.155902779641853,26.26416741535385,6.960059286741413,39.95730349561613,245.6493070661102,294.8583649026996,296.07850053163577,338.3574654933273,97.18678424850071,160.22248807773366,10.038883006459862,4.20680625065933
12.327163532587434,18.67612858559889,33.3840233570885,31.322316778627922,32.69740353307291,26.652815742699815,27.40537796290073,28.41175352699585,28.68456368877905,25.520695416294302,19.019497534421717,15.05457011175622,23.238037530299952,11.702062418490739,8.335718633642877,35.45210582328414,16.255063003520235,265.2246124483185,286.64958835460726,281.66945798482567,332.033135510337,55.39200439386374,127.80954534608018,17.73637303117813,3.765500432777
14.761030146980126,15.302989651162205,35.02114332712593,32.40048068825677,35.42283531318694,26.78546866487002,30.150132402661917,26.12803437218763,28.365104318565997,22.405890184097345,25.318578583879933,16.32217700448155,18.814705946114007,25.106188887404265,16.067696831077615,27.44152099636714,15.261133791716627,324.70904777667783,332.5896870722038,297.91921778935165,332.1823738758985,52.02464730812591,23.56323508522385,8.439318191778304,2.815596325975827
14.022710940104455,16.74424875088243,26.15139465213802,27.931127324113987,31.97379238738845,27.22571792796345,28.529776981952573,31.96295695370633,30.909152603906545,22.166303973824693,23.584470821507217,17.597894506161058,29.951782783071472,29.24366684374626,27.47644642905256,27.177197007415657,9.435555354721814,313.82657241387307,308.5081007661675,198.84733135414612,286.5951181166022,59.151841035347616,131.3706051863121,35.93712351421549,3.3922421412795547
21.162307451563628,16.531805039626654,30.145753826591324,33.68277216568371,38.30679834780102,29.410558916786254,30.57499493986478,28.088182201588644,28.636599529327828,28.534440535153188,23.31530469776007,15.252701667946786,18.417128283594995,28.79505787878701,36.506608466106755,15.240591179668183,14.394863820821564,293.01980648082144,356.36233795345186,249.59093529881656,248.29615849379385,109.8966223725286,110.40088413373319,9.763461416898311,2.7227857705644696
19.21766812462486,16.69534706574949,34.09276402604781,35.403664526323865,32.968592413813745,27.89708873240913,27.77310109380177,26.637686028764886,26.332778558256855,19.845866432774955,23.86833364673599,19.413551094141575,27.567075761434634,25.76651474637632,25.370935529213924,27.65087302987955,31.035366604657785,239.73081282125457,247.6657376318727,272.71592149969354,262.38237440677136,100.05888142601631,68.69758809656622,29.847875196568715,3.568257769623441
21.416065266193772,20.31325130973627,38.481269178990246,29.39393781112701,36.19214116182678,26.85609841344305,24.372324505116698,29.67364624022814,28.261010352214768,23.14318423363224,25.85917767903006,17.89459448375633,20.246335580193385,20.19489108576918,36.19807956349777,15.296525433873077,28.62508806426249,270.22105281099317,348.9987467850003,275.41976280724805,171.0154286672226,136.44982456894041,110.8366261540341,26.587301572547887,4.241795638332169
19.30211232179087,19.804969656450183,30.74786645757656,29.114177349555494,31.05481950078319,26.651731274568238,26.117996650504654,25.449757223137073,29.08851351121211,23.583362525577307,24.633622930976067,19.830608730963693,6.246219068242988,16.857795656383775,25.717138140104566,27.53478653903869,32.27666605640325,290.60394105107287,388.1957076808435,302.8901904386803,305.4916125180481,99.8068644598258,96.49673438299808,43.67626634723242,2.9776379677958915
19.694841877255534,15.598930519285158,35.30918984587339,31.26954405384991,32.316676478878435,26.211437040261085,30.106692224193225,28.03081469569894,22.865390594873276,22.884528395267257,25.13320851757068,17.751917628318896,4.128517908736092,10.473333475805408,37.39867471419884,17.62837538548036,32.158826845985615,294.21158350428897,308.35769646377213,329.0577858330544,317.92168033603735,44.874245512243824,144.77409789137366,31.076913776357664,3.84648489118536
15.252990531991466,15.29755187550387,34.37919627357403,32.34525309907312,35.997207022034665,27.14009752983346,30.273309830114204,26.31479385795738,28.260800010583043,22.505227635838736,25.123416451292787,16.440205320709172,20.571636349265663,21.28885138122397,16.3514567229064,26.964566141636897,16.320001314632794,330.7116583643816,318.443859164262,299.4783430121004,336.4833806936878,48.00802573714771,20.39310694516418,10.405226707677079,2.940311374340191
18.976748359934305,19.32605692334522,31.49588932684897,34.66810609077403,33.3143052900032,29.875108500981483,27.155616552829347,25.257553703242905,26.044064045755835,23.64243485101299,25.001779507384374,16.60250401334006,30.173758892585145,25.164360352530743,3.015958723954458,23.04983158078039,19.066606708357334,279.4744926662534,323.44992110954536,313.2199323908395,346.56658036026886,105.66901189597253,39.522310462601816,29.715700387529427,3.0249643415438494
15.255526612464195,15.706918122263067,34.66688227669671,32.14004934807665,35.40804922946538,26.863813184428288,29.964752551056083,25.82240758085141,28.392138560704815,23.1203403121003,25.310665634517093,16.338583393389634,20.27166775975261,24.819638250651373,15.019590638672284,25.720079030211206,16.909323226547045,332.6658839526134,318.79549364064314,309.39137088821457,323.2707464945812,52.93891920544637,29.626340389472304,9.927005098826353,2.813213467513863
17.120633088053705,15.746260266303626,30.251756958174465,29.730914818756595,32.33838503849533,29.94718777387505,28.611638432370956,25.135856938446167,29.625725941666,23.808883105979323,20.962460988638863,17.124735062743706,21.360000505559505,23.276425777565645,17.99092471580532,39.092791993478095,10.25129788763687,227.71172134279746,180.197290152632,278.27053664808096,279.06775605767245,85.18832829457847,75.19871732249868,29.996632094833924,3.229763633662861
17.380396623016694,19.65893313871245,31.519171691456794,33.14817841896955,30.760893801013687,28.673427795067038,29.734153577405998,31.709289141308805,27.29683631609501,24.40510690302238,25.119325474135422,16.777988697537015,3.823099231948533,19.91998493937818,51.86460217832199,11.658130050964047,31.706894392920002,203.4533455446686,241.66755670269367,336.2181106984188,342.7211183100782,125.92996148569085,67.22478694513204,29.87103719175821,3.1592443387677527
20.21533920370211,16.927180054985268,30.690317955879525,30.55515607788938,27.945595879216725,31.221122813589062,26.397717226799607,25.90093339499845,26.45798329147557,20.43287786816251,25.919128020563065,18.401265776110204,35.272585758411985,6.495082475705654,23.882700796177847,1.842592919514637,20.776083706651814,247.72145132489047,374.62269104657327,205.9660113267617,245.98799120878053,101.09350085061153,61.614847251300866,22.957935103646296,3.060005119198233
19.83114133533608,18.24950503750136,25.407754029276706,33.8479018536396,31.3931393046784,28.762487743410244,29.033503287999096,29.318211128504185,26.37658148697059,24.596060343377495,25.09428796451164,18.340403551270104,27.574810720521626,9.81388662760821,21.26162043634748,28.13580786695133,38.86834342342847,301.76243484841626,297.72890484038027,247.6630048716792,216.43746109581625,128.4293245634348,155.10228570037566,25.298537149400445,4.448352689695867
18.53639955279952,15.700794772353664,29.475438011675447,26.23790232379575,33.17138032309441,26.638426360699686,30.039513825325194,26.53739534919134,27.5970407813345,25.400250887920667,26.075041065775576,17.629531608354533,33.4583241683704,20.815375711533097,28.579784468157914,17.807736522212103,9.90506039260605,278.88964456644294,229.6585499804563,338.6280864242055,246.27342135115833,88.90927122466951,77.04657589539254,29.070099030144988,3.731593401816702
15.30154416900939,20.307627282896092,31.23811912087843,30.21312744821991,32.42012591041403,26.09580623101638,29.343682440016853,31.604032260419597,28.08439353017105,21.163657352119714,21.25928941915891,16.790058881857803,23.744167993245853,14.160992808977245,19.19677142972833,27.71199546138528,24.624504459435975,251.0801923125826,268.9823294164961,255.84722247498732,327.55970324711467,49.70471748599005,136.94633263689516,46.869057013396954,4.1917914258995745
