Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
21.100324091799774,17.43206242315538,36.010820909867135,33.7870243632864,31.198251436054846,27.767513295645607,27.789947693329303,25.954552007566697,31.31675151374101,22.01071051691924,22.82657498825844,21.196506174374612,23.0310844999907,28.611972117320132,6.313429821126278,26.811207000481318,34.29598171260489,289.36505898502554,281.4208496976922,206.09921614913154,231.40418953123327,36.767651219653885,57.0641634360292,30.01476255481767,2.4206131908266024
18.603581129049182,17.756801251409303,30.407971161546428,35.20129463717247,33.01817730610219,26.974013900876457,29.215231194853295,24.618077192079838,26.484799835243646,27.18348415235648,23.162533861659885,17.865483157648004,13.000789870648047,16.37743035854341,28.57853686469965,33.43853486678843,26.273203524876987,323.6601805809647,238.30247935605678,217.5032639874366,338.7941466144497,86.03191414572329,106.03542635502033,28.644772958906103,2.740799504664864
20.812194202724495,16.049419388963717,35.6050713573674,35.52783663206619,35.67979239385833,25.422022076069887,24.970346585584995,27.417621036268518,24.426596950493597,26.064393342270694,23.26061368743547,17.66258223954917,25.45913548341087,38.62553005269461,25.587930955349623,18.48088428147809,-1.608521265400054,291.52031122174276,218.09749834936224,315.44871192928474,291.01779910748905,93.00775023726173,113.07237253760319,34.90805212917663,2.8248024991962604
14.10432254602327,16.413080571792307,25.94757340902063,28.52135071572069,32.12873566316714,26.73457039097408,27.956892383365616,32.03324851717602,31.15130438387037,22.081347938806246,23.55557799829229,17.582800687854853,29.575952447193224,26.035683636483004,29.01244012890593,27.647336816594763,9.876527537441529,316.90336156438593,311.3196365340716,204.3898455031602,279.64198682087044,62.412024485999865,128.61470319967262,34.54060889847108,4.220259091819195
19.06042284905205,19.57976391014001,31.47781722353293,34.035026574213376,33.46298103751592,30.19628517380611,26.821429201424735,25.088064693742805,25.80759007191992,23.639508698100368,24.67735861030323,16.654896808587864,32.41733542889912,23.3377659443319,4.991848632349209,20.201691477326165,19.94227867318464,273.4158234667082,320.10409151636776,304.14103241608035,351.4031471855496,101.30107772946543,37.43023340091525,29.569943637811114,2.9534490176903447
17.286037260425342,16.252224204071435,38.32080455163623,32.7983479762727,33.580048375059064,28.551311686045874,30.686878437106724,25.581014873722587,28.188524467167753,27.87819639464538,22.30543090111373,18.492753539042997,17.36087636497102,24.834439546504257,9.730281695270003,21.877103778669273,20.57741389183616,274.97792526874787,347.13060909113466,260.84104917747874,276.19272332311533,107.59579817306337,123.09402342740789,23.065554998159392,2.7056108580101275
21.071937684825457,17.962411775356475,35.43771469076875,33.832673715039775,31.25276289320234,27.788399922790123,27.887799925077807,25.604362832829075,31.811528535601468,21.851889521565933,22.728527169867697,21.28720377366481,25.216248717758216,30.39917319434438,6.8450824956890814,25.470603357913028,33.556754751382286,290.0033058248532,281.5961185524889,206.16728385776128,235.20467602800716,34.50820292708252,60.20157368363652,29.116515217495415,2.335790513129251
17.301978842670565,17.805624999313807,31.113699436290954,37.69877275677737,26.376554563852157,30.30048890254668,29.712679683090556,26.664568392219294,23.819839720273748,23.52400509213712,25.346130548497733,16.983679472915075,31.022940397824314,29.539890230986078,14.844675927455098,32.43887018429453,16.45441062469937,221.39788874366747,312.75258425356134,280.1314431205879,372.4049200030561,126.33393365936212,139.1748773711306,22.46836837515297,4.602097542287647
21.476683855134148,17.309857340306483,31.21090399382655,31.529797335383726,30.482534653780796,29.201648324409334,26.782055190536777,26.444756787522508,29.620184496197144,21.12399220829596,23.66830211197504,18.21506499279163,24.680381325065994,1.3496918125774695,32.444786318977386,-3.021007864334822,29.237536320851998,239.88684260509388,251.23094331823498,179.51657047914253,342.3921196529011,141.10218037319436,140.13064290638863,21.51181069277022,3.2451791841355386
18.912200193458975,19.989114228837327,32.04016331322722,34.614686791107985,33.4194659801836,30.436475102861053,27.05084175103738,24.830062078629176,25.947922649441345,23.59030517047916,24.716196045292893,16.6684289001371,31.061067023835687,25.294761052737762,3.5889592712707,20.155272715084543,18.061847737046534,275.20209781899723,327.03531848249486,305.1983894147278,344.7728378206618,100.82654949261808,42.79229422322386,31.901221391934854,2.9585212596945225
21.331762270053986,17.588618128850715,34.90289943044244,33.65972005514999,31.403474271396195,27.376583582385184,28.001953854797538,25.211494304011396,31.080593663693875,22.04225204924257,22.871205356266863,21.643773120511014,25.394589621313155,29.389704538038504,6.518750257398166,27.076251154119955,33.567848814540206,286.5154702244967,285.08957309382413,210.38249326016384,230.19241456784448,32.76137773042335,62.41585822220232,30.69732755102139,2.3922942988886193
15.72527349989151,20.41450514583543,31.213573288826986,28.781753654520006,34.470468499203065,27.266974839434756,30.954075531398438,26.869622398289444,31.633482723057355,24.814843952199723,25.117714827321787,14.66701047321047,11.610885707447162,26.852804131790162,33.02397293656543,6.708883039765532,24.148958237458515,220.20776745611346,185.91682492590346,300.00848960263875,299.11045870109444,82.55406375699941,104.76893671559607,28.699461684302747,3.136123440191406
17.21925004782828,15.9572527519781,38.142984321460446,32.593298713412565,33.404512086032476,28.436776215103084,29.998966726490604,25.638222604963037,27.93984912443156,27.6217442802299,22.103150328368244,18.368087396129386,15.313329874387353,24.16099204564371,9.274853533120542,22.587375785400848,20.38140461783927,283.70097164587486,352.69853204296516,263.9834619747084,258.7410192229162,106.52899073408494,116.3086638191193,24.071385119139986,2.697879796621246
17.62488567384417,18.088686589639053,37.03124203412073,35.55732536291301,27.260649928846814,28.8699548447401,27.496336395470664,31.668945635522913,25.939882560775633,24.159542022362526,23.241204096654805,17.792674621656815,22.724521620735942,12.737200229410883,32.20812593527809,30.383302231526546,28.56844924482079,200.96102599198034,301.1049956874485,319.21963273608884,360.5308816692531,93.28765699234674,56.505433170932406,24.704293919576024,3.5411241414052967
16.8050223415061,20.72208204898698,38.59283029421363,35.072872645200285,33.98005085747474,26.24732483536785,27.328585033063238,29.65833109253371,28.30513072330952,21.837051406122583,22.386182341270366,17.954380274333765,21.79484642267808,40.215319055334746,29.896546478691864,26.39000606788845,15.036775829033783,279.97692808324086,257.89177124524684,328.67843786522053,358.51596207748304,96.59681814878161,43.81497420278836,18.80744175896546,2.6077337131716707
17.57540045602367,21.49026829192814,30.708522999247005,36.29638784389437,35.56820746089978,26.03026805702991,28.243828475176798,27.99796597330656,27.976740896870105,27.222983196205067,28.574514847140254,18.066454954815065,8.047581281664652,4.536735122050075,23.81348695136803,5.764794015267488,18.128593400098644,295.0521274509658,248.2280414751243,258.118240619701,309.596456187412,63.850881247695426,43.7383570266534,26.440602664132058,3.0771980059804145
16.612998564075532,19.57975453982539,24.76683943534353,28.78620777411319,36.481043674123256,32.805106596193035,29.561426826166862,27.166065975631373,27.614280222583453,24.242496361472917,22.116974595628243,20.13720177621006,42.133091576194296,18.303612874564728,43.16654282700021,4.2959441960337355,1.1764888552506187,319.9297310508681,304.05946800999016,295.9448677789953,305.48887450657764,72.82568443965981,68.69329018289206,14.160134033623956,2.7012984150883206
21.17733838461774,16.7060833791372,30.441291909300723,33.69741301385286,38.72318673775743,29.856206796384633,30.353619815199224,27.68325228851251,28.62187681822574,28.052765867467386,23.452977551773408,15.236261928189307,18.264891364325752,29.231609844921365,37.93913340578945,14.071813770568921,13.304896033732017,295.1665365121591,358.07713904269934,241.29256206088064,255.14357085432758,107.59335914872685,102.42691526375582,10.33940424255478,3.05000436720774
19.54622057959551,15.841773991873243,35.07203831860709,31.63170095208261,32.4121461466175,26.385591959163683,30.032773105896535,28.091434745175683,22.616251004725775,22.639462387149365,25.131072344243954,17.727028541892988,3.3767455378054256,9.897295997582306,36.39391517933082,20.193985433719575,30.451527424483935,292.891073524999,308.0010789777332,327.6130121431672,323.18706959397986,44.042323915420454,138.15249454341185,28.657943861960106,4.696698882809866
12.16974261722987,18.256656567886285,33.393287069395214,31.34093576626417,32.54072432246262,26.66190819520004,27.375082781716706,28.31364913287207,29.10505125535176,26.05268465304581,18.723958313247326,14.886605625896054,22.453137094176213,13.133783385328352,6.959856665872608,36.51354031106705,17.926409426979234,264.94682975166427,291.3165230399268,279.00487153529326,341.4389208911908,49.155567939945094,132.34655468011758,19.232559353791096,3.8024965409096607
19.07219002460389,19.350131249283663,30.259228633646558,30.717652431733992,27.241174282942055,31.164219337824726,29.14396161183661,34.02533718958632,27.549403875294505,20.719105803237838,22.316364200721154,16.74221393335649,32.31925065009971,13.962417466378941,26.897950547557535,-2.4538909990789346,34.810423704202925,269.07490487475803,297.09470625707655,336.8364570220431,227.1721969030081,103.90499033237117,56.97906737877318,7.511991394070623,2.921891554376311
17.359078840418668,16.20067994005153,38.40681238701586,32.246681541680005,33.48437812804205,28.153541218958065,30.684312179215098,25.62799311818203,28.05781625295179,27.51386350361778,22.49500256680017,18.662389965661706,15.566608703391072,24.1312691877807,8.995250366736155,20.424672444123644,18.15909868758296,273.5394843978574,348.3764731548008,269.0174369467232,263.72459823759345,104.27212907963113,117.35074515050948,21.626777841932086,2.6175534228932134
20.512838057704556,17.351271684407667,31.48583259254773,28.246321254068732,34.861238017122496,26.916281974171305,28.201236451455614,29.875064917367233,29.10205225936386,24.412948566646804,25.425511743897914,18.696894513534204,32.593592040766495,8.989049411402844,26.288292310398653,36.906588739907775,18.089021263075875,241.24333512176818,265.12460641995426,262.458710386754,271.8995377762455,94.58200554557301,122.80605422032525,26.825720068302118,3.7481673929467236
18.978194281163972,19.633689534616963,31.50746050702811,34.57009670014368,33.16114574161766,30.319927867043,26.82663853129756,24.917159867185923,25.848648648432224,23.759931265209453,24.933183825771234,16.512972319646167,29.355415263377584,23.235608070929896,2.572433965453338,22.77936145009992,17.09724920261123,270.9382848226967,318.1788427419153,306.6401304926428,350.0474893195805,104.841531837032,44.21936584713131,29.120613755678335,2.917034563682706
19.514680503532375,18.05456918589972,24.688143312306234,34.02871338014969,30.96266903135115,28.152347943100782,29.496992004613393,29.5913993408054,26.707753823279866,24.75557784213678,24.83122695034426,18.01815074183759,27.678386272667918,10.45843480045692,20.970372166722367,27.550431016313393,36.47595747918324,310.1795876795626,297.4324165842486,243.87488602411622,223.38427024639591,120.73382312991916,154.43038587165805,27.219091983723644,4.4250899673761355
21.326372758510452,17.554270784893465,35.464591934416546,33.70936798325261,31.218380268161056,27.83397151211669,27.835958608397718,26.03952123614808,31.01338384353407,22.05263348316317,22.96596450679727,21.045033017336355,25.29848289639125,31.24416432623466,7.92929332274967,29.188937001334544,33.582109797164705,280.5218837123567,288.56026965023705,201.89342205855968,244.69074970199046,38.308138722018676,62.709678322368916,28.422821224294843,2.4899229959861255
16.294419083681152,20.551125451998768,28.650242768989642,29.487027242913964,32.115810660163014,28.031447913957372,29.606964581324153,27.049499815850076,27.088581921980293,20.752745350656976,25.524921636700945,16.013588073693114,23.681496902116486,25.152804191878502,19.307454759029465,37.70457928324811,4.579032333576894,246.77185711923562,247.99061007827774,180.83850825759913,161.86373729028546,119.871832487143,114.64872920089672,19.20465518141929,2.7480373557890156
17.63797434510957,19.384770387967354,32.024232298999536,32.25029489774962,32.87112023358114,28.75579961498375,29.623835451430605,30.715808111849682,27.915945245871196,23.29462099216958,22.95533942145956,21.38331679518261,18.432618893552426,25.832716002130528,5.163912725275327,36.50233876637583,44.940738951717776,188.3489870667979,298.8017608317491,316.4793962893353,217.57944313261734,78.99320843816169,118.19609050417627,23.64636293152661,4.1937622692971255
18.517943471617578,21.59363504502745,26.209912606269928,29.55997504938699,33.68572611121071,28.635440318112998,26.635148472376358,26.094104662816658,25.844161227518118,21.88721426292493,25.037590741100594,16.313318350426858,29.86839555203657,31.263006613249345,8.670099946182823,19.31511919504303,13.057093959002799,236.5904122986149,208.0900596291948,217.46886543446203,338.63760666231923,174.16235934136387,106.82415985185565,25.241731869196403,2.92835304355914
16.98746067230977,17.321085754262302,31.28122208153499,37.61101599635965,26.837991804766325,30.094790396881002,29.438853868603726,26.76097102217424,23.599174645181208,23.647207436189593,25.525245270106485,17.59522894876928,29.488561097771452,28.62729105471944,13.225398248160845,31.063246223651966,15.364307020282654,213.08736256332125,318.4309210971388,285.30477525113554,368.0213041426502,122.2765819105199,146.4443222488361,22.33323314370173,4.675305281381584
15.840297785779923,18.43221556034815,31.404035548336196,34.76963385978138,30.434351251531254,28.095101616261626,26.43121946469778,26.18587850452183,28.037645054945298,28.533826612871792,19.995557489438774,16.588588972753683,4.545793530920568,12.944817372198495,14.542607095705073,5.18940870748856,30.79303690923335,230.17891167447732,308.42872486574424,298.9033633348022,250.85848427659224,120.61536018142392,109.57763033357845,27.646168984181063,3.6677204955484424
18.957306825727333,20.48452468132931,30.722373095411957,34.73236662222046,32.71024760079522,25.970320976308926,28.87768278581123,28.341511039973835,29.276422477024095,24.894318790151374,25.196870708951298,17.555360651036025,11.968095314172931,9.223944501972085,24.55729457335291,5.89388414799413,40.03696800988636,248.28059389685131,276.6977756643971,308.81353079348975,344.88693709041513,94.86716597217328,159.2874212109856,11.14248134891883,4.214823292755889
19.179292462430656,15.679832228452435,29.144996361350064,26.65282608635012,32.38763529457575,26.530115285398814,29.86109911561714,26.454629111675494,27.407864626028655,25.496070063351674,25.99253977529306,17.714695945753594,33.114467707439935,21.507776854762202,27.924997798500076,17.93694221546068,10.30707786300168,279.1483208532937,224.76419459712486,341.6088094438279,253.0117945948561,86.52928069691245,76.38921575872106,29.20491274530388,3.477343798357244
18.413590384197477,18.577534749458295,29.45895611354992,33.921781979930074,35.04781344850781,27.255708547038306,25.184048186995096,27.470852867394903,30.16065653604309,25.619227727855947,21.85980944139058,20.036309876980063,1.4006643441555484,16.806803831595772,25.77338150982378,29.40829243515622,26.05961383952415,253.04528328648408,336.87260619052375,258.088115892485,235.48876717902792,109.67282960543888,96.84929129811577,28.032509248232518,2.4440303907065184
15.717001814737465,19.744075461692574,30.879231327768604,27.185509656539796,34.53923524974764,29.082926376991598,28.279769536740393,29.260512586659903,29.31274154186962,19.676795602299414,23.118560174739457,19.331520798720728,16.972872063401372,29.82729340575339,21.492746612963515,16.202986979629713,25.62318531066702,280.1022749008318,246.30779977998375,309.86688160729454,255.4310565685007,131.17595197510963,69.15815569574004,16.35736055363979,2.9388500891131604
17.595400057867028,17.8468995429042,35.465769063052235,31.49843257178892,28.433655036391404,29.676793684269207,31.995508132896717,27.108948154154064,26.264542471763303,20.91864358513302,23.855445558600888,18.041355561093553,2.972103501650735,23.06605607640983,4.8226662387316,18.71684737141177,23.4007213102394,262.31534333522416,266.56033490773297,265.1395536769046,255.08062099692472,90.9100212721308,36.64320737003275,19.553090980583494,2.916657329003169
19.732212693131636,15.094493613243696,34.0234839717626,35.28983269411621,30.679755414660832,29.910045330647574,24.750756802627016,26.22136861435656,27.047392279971568,21.976149092621434,20.061120191053032,15.945193327732179,21.713119321719773,25.980975008967558,20.174013762990626,13.281563508921923,-3.339193153409064,292.31254913543864,193.89754848244854,325.3241194564584,236.98719252853726,73.89844976780687,65.00114910595116,25.517176489523553,2.5591377742874886
19.56741414418601,15.259438023538912,34.67943460428171,35.39108067397037,30.188493192209297,29.83573421352609,24.57989163373827,26.184072247609798,27.20383172384596,22.10301575222398,20.19891594947956,15.598427107680948,22.97092909249383,23.763672077942857,20.62253239340155,12.022049992413507,-5.1675827549530435,290.7461194668494,192.03954112021756,325.52227537276167,241.70748993009275,66.22599354290179,65.82851587910712,28.778102697654447,2.4600582889983715
18.149046788466826,16.193018560279288,28.36624638410514,33.893347655827874,24.922627213816988,29.332414456473135,27.97822092028659,27.16003597084452,26.9925720654949,23.018321346886115,24.29597971049006,18.474515151697688,15.968380444788577,19.611779545947613,-8.70550305619026,29.058556514961133,10.155353949167772,381.49439431739916,253.38925846100278,355.9869125251216,232.62810960097323,69.35898738710011,151.76127562895851,16.897579133111517,4.311199966584051
17.55388905574642,17.633485339331155,29.840499656909095,35.43859509107636,27.33922658532717,27.245167609291833,29.66254081063567,26.129183234582857,28.31665417022782,22.353318351394226,25.070988645805482,19.97563135544171,30.534275231118006,32.93844471398378,-0.9474479523600126,12.715882519911217,19.479018188090965,319.7399116622307,279.6745408944501,296.52244723767524,311.0198405745772,83.37430935252799,139.59524812588933,20.508711546081003,4.368675695813175
21.059446382850176,20.274169212980922,38.05704444649262,29.572884036003973,36.847513411334965,26.851970459112934,24.565980992522302,29.670431929738584,28.648037238643848,22.949085800449932,26.011039078660428,17.940187620931916,20.96753029942753,20.408142280943466,39.17262397680671,17.97446867474329,28.208228604842432,267.1736084670043,348.5857243612182,273.6894361649355,173.55985464709502,135.4445230841525,116.29388682456491,28.392168844166605,4.174484616049567
14.92076987850273,16.717457127190304,34.18400770460793,27.711042874318103,31.823634540315506,24.598238292714832,25.949569229616593,28.132750730737982,32.68483160365339,22.729510347417577,21.701004388385893,19.75359751700437,13.609255512840626,10.735398505953324,16.21658232909322,17.998352750593675,20.93046559440683,341.62845839169705,300.6284603582286,331.4270207709419,211.77442315492317,109.25909960249649,124.0550205498852,25.372326390883643,3.256441019082615
19.596809757785895,18.250179297089236,29.73999484545932,25.25857363946626,31.543106803863164,27.565477378432277,27.817184313472996,28.43367490557632,25.76906157970556,23.604909683689932,25.343300841982998,19.873430515915633,15.363533896161702,12.669932509292307,23.865000404119115,12.816220612055874,8.565062042171942,284.5966865789653,237.32282746272577,301.03917012390815,353.20824221173837,105.18635564470691,107.91189848181097,22.467410528395778,3.13815452277587
18.667700190423254,18.914628429183107,32.82645139145546,28.58528544749664,28.80740218589574,29.295282237174145,27.64513786700793,28.777668524028087,25.877069858460104,24.158173443229867,23.97213177281748,16.837733195869433,8.695264999443904,34.44973156254084,15.787937995370994,35.64470298069566,30.044762850877117,267.6619111228149,196.9926540642179,308.90561362261,274.45038812013524,119.54735648410119,53.39327091574498,22.48386253142138,2.7980581741076103
18.74657577506688,16.99340161238533,27.992206354224663,28.72006140101071,32.33399145153978,27.33035252215048,33.08112127634992,26.50970041724142,22.450676796861877,23.098488403150736,25.19715497471387,14.431726976679935,25.456285235412885,16.923634825313393,15.729067102489317,34.34457785061757,23.05017702742826,292.5655728068814,267.15891263624474,308.12641640960635,286.66831189396385,73.24407676228516,101.24711997327186,13.558863115469482,4.073725518884287
16.890197470188088,17.49688809712222,30.608655301983468,38.01579194807465,26.34965074036874,30.42608215179329,29.6141640719191,26.766174079493954,23.921778072769104,23.251942241890568,25.446120196975052,17.31204578453916,27.88195783592368,26.87880842818429,13.628916847831956,31.12096828939736,15.456273984990252,215.75871628698997,319.77124661333477,274.0245281942567,373.084537595051,126.7167541503323,135.6741005889669,21.899067771405424,4.631912439273103
16.683680802076765,14.311695041602274,33.581218754503944,30.479697689246805,32.86715349969526,24.848125623713717,28.547894068832406,29.416451202464188,30.4041765002465,25.424371931446846,21.76286945731089,18.59940759000249,6.011608433861101,0.32834925527381587,22.016091823052854,16.674721473521483,19.682543636155668,321.7367109256821,294.83231460662006,234.91855239822902,269.8817785452775,127.63241696600342,122.2535120297451,21.20531473262142,3.570538310535546
16.09155109476061,20.264173368290873,28.991988608496545,29.88896732173649,31.51218806324604,28.254113395696304,29.57511046600358,26.865683724848843,27.114036527300797,21.20488897466136,25.56782957436974,16.077309529453554,24.342298376005,25.22277858749189,19.260965476682422,38.97798341211094,4.326182967138335,246.36716217558325,250.2001047883484,186.25280460573234,161.24832162455922,118.4546311560758,114.93041962315901,19.022837815466954,2.6763204501495625
19.691497465883213,16.119823322896256,34.701010730780496,32.26263340745294,32.21994910688745,26.153887784103464,30.013211996300896,28.23245802400503,22.325374220949193,22.456209712391395,24.927218522859654,17.549053712919303,4.594225700577852,10.41096935679506,35.53538436158092,18.011045501151038,29.99842408741495,288.90352203052385,302.98072316238097,327.92691591994924,314.63000883435143,41.55959815713344,141.7205357097437,29.7790322464932,4.708444611255826
17.530294797448203,19.672334366357553,31.738639937433003,33.164545239528636,30.82506730682911,28.281728086670007,29.852625420898573,31.441815531401417,27.125813320060026,23.92416893519056,24.805835450625583,16.72198263884275,2.929826496435398,18.911677153839925,52.161825541287186,11.773395957759217,33.70932234840472,203.69532132891803,251.5703601793385,335.9380954399891,344.85304895892295,129.70655365327357,73.07650355628424,30.915073015536215,3.697725748911135
18.710377044740945,17.759393873704134,34.43666505757506,35.49748417739115,35.09330314748567,26.11252049756927,25.57508132834311,27.008410135550083,30.485511193958942,23.122317570930797,20.491296998456406,19.81691617657877,22.737337268683994,27.380405877431205,3.6517247601088734,4.401612763243509,31.616693634643934,257.06124156176986,270.24397645108047,317.5606872145052,340.7954691464808,89.31364570699513,80.43599895279601,36.62628695920001,3.3360758292393218
17.37887742997227,20.471429522572056,23.890362616472547,31.001215768540405,32.088375843179264,31.862069411865857,28.745755729069472,24.238893403354698,28.094301643809096,23.84341475577952,24.119856000344896,20.093880931378827,14.863176866552866,18.8396836448506,23.773202151339703,10.458097713237251,22.88174775221338,286.41571881177066,278.3326061695996,284.980831045367,405.75353694001484,109.1992252097119,68.0803878727596,27.090035740149105,2.899450002430784
14.850078286877341,16.542704985247976,34.264539670133985,27.670009691725305,32.58442318729144,24.846195033057274,26.36654324126756,27.79072152388383,32.25231457925913,22.477872621011972,22.000597347583785,19.646009212046724,11.991091054552127,7.576054941452714,17.335372497346803,18.809054334617425,18.551924977374796,338.6387371650517,291.5323441647141,336.60103808283714,206.92884030415848,98.80061329107276,127.35894236832354,25.390728294263415,3.1893985910653098
16.771445306707218,15.617728120687339,36.98834104670728,35.453395918592854,31.16616134312144,26.86400144262617,29.401319312030115,29.943842576134735,28.69956730712571,22.61638861625536,20.360455103535834,19.644090597794513,23.735885928300696,12.498967659073443,23.286312550655403,13.608944139158046,10.678761319128139,302.3030659699359,228.28742522258955,344.4327239781372,374.2015468200366,57.4297543289302,140.05270888685607,20.688498764463688,4.265998124147294
17.705196539065803,19.311264208596583,30.896302893994076,30.99722677149286,25.89494114460541,26.877077206020406,28.735807073946415,27.786873349953744,29.27953920395726,20.613278920301724,21.90759580954996,19.115136025771072,22.56962929707185,20.625199760600978,22.604357817540464,21.38389486317833,30.31840812371,289.9185979483026,256.30055716268066,175.22873151235936,336.1198308663203,91.09988665384485,91.21546149524147,29.84787553148307,3.097424410769703
15.342443232098418,18.226364709240283,32.42332681294724,34.021117046629676,30.611340348541162,28.18875820292463,26.923156919843066,26.684760916678016,28.20370322775488,28.43173582290817,19.705391801825158,16.392530861209284,4.669453584325246,11.702763628075155,14.392710444948944,3.0227305850656476,30.57620437023824,224.38836932084536,312.0790971543717,295.5462554424544,244.82043184947096,120.92961047406514,106.44748916247035,28.30903773883633,3.5473450400001307
19.466242124460155,16.72247579051883,28.457830771480136,28.845680097169208,32.64134774263507,27.576899504825025,33.17893138345619,26.889325118306694,23.00031165816864,23.19615849888458,25.381546256589484,14.245192653170076,26.258996499994506,17.69745570488603,15.462354563904123,31.798003416964004,20.85985135467189,280.87523987111376,265.23186336356093,301.8281945457024,285.8023978397415,65.85502325473125,105.09131991572377,12.855301230387639,4.068002675649258
15.089265909506494,18.704895262644072,30.433007951644015,34.04321755973178,32.56930222924328,30.436662532614058,24.60407088454348,25.903929415876707,26.858636166785487,19.676732854847025,26.219110930875505,17.766435054405257,22.87722875865236,38.45117581493179,23.710342901709307,16.740334086322317,21.574185105670463,276.9313604632053,336.3392197767472,248.51608781338675,345.8040147063061,191.33916872907187,107.5271579766714,23.83215577889199,4.12247266423522
21.038722924179332,17.29597855065656,28.803941384911163,27.80963088738343,32.42077232822059,30.016305331069436,27.513241851252232,27.388824302798145,28.826910145523897,28.011344576042614,22.97661181048366,18.268345115810305,21.725152207706873,33.08793716982047,12.720857462801476,12.630598549708592,25.60705611420552,191.3158912106789,228.1593239740183,393.62987233144804,316.65262156934233,134.28308395740723,63.19674645594917,13.548734819879904,3.2429590017046404
18.75863469550076,17.933544645849526,34.41807751580662,28.727827562060504,30.34402741790726,28.356163043124262,26.198072593779255,32.29150935468422,29.6882313771546,24.485825513282034,23.23058499441142,17.390698640840455,17.815432227249147,16.996316136569924,28.727970102463047,11.41338200189485,17.16822934289764,317.53364272115107,196.589705059199,219.44822161598708,290.73359735404466,94.88899512071352,119.20544977660217,32.75495102000598,2.5869147780067427
20.116930548695258,18.051591616935312,25.244734916809016,34.04357079057536,30.78805303658057,28.217017727571157,29.003581298183263,29.861735382680102,26.967826092837544,25.077660031338667,24.68333417413459,17.824661447776833,27.76835351974933,10.060610284836967,22.99663666425589,28.87149578294293,38.60294494883844,304.73006928832183,299.6934024433531,250.76751394023302,225.62324533241951,118.871159095596,154.87516267776044,27.012723093634747,4.308241816396819
18.039409643547827,19.571353225515875,31.688116683254705,24.360941937849756,38.78236966999116,27.754564925630334,28.104421215315373,25.827628224534926,29.506937333557982,24.694631480683963,25.346153649527604,16.90292540784534,11.046179290547352,14.540074875476733,9.327379891397662,18.407667034331354,29.189632899933482,264.50395406566435,303.10620267022057,337.27937787676177,315.2075369842538,102.17916759957758,120.996265029102,15.196936137492191,3.5310633689037783
21.871506364288347,17.461208930208656,30.967369034505886,31.57006563465706,30.474563558274415,29.11500182715918,26.957475923066067,26.435249203724386,29.44656675532383,21.141044126367333,24.050628780950777,17.79936634801026,23.45729240704016,-0.5936791618479786,32.38961730170495,-2.3476439103759326,29.456885228132776,243.05842239426718,254.7460965613883,180.56861778961223,348.8485125566856,137.22201907253154,139.83665573892995,21.011192472564787,3.1744069520131037
15.149329375541674,20.3531747639842,26.73237386444358,31.831829727413687,27.383010321901168,28.30392541653971,27.0178908686448,25.869771260868575,28.332670010332265,25.397422905598564,20.855113711476985,18.780314517260166,39.73390306486652,17.129550524524106,33.17643208694661,30.94379018079786,13.872722193224256,284.42258939035094,312.1260082698958,272.2857232109265,309.63469920756023,66.44742973678974,137.65191672749327,12.477028922140017,3.1257770782980305
19.71479248809874,19.374610647848474,32.600296526369696,35.69493169424335,34.80478885928505,25.53102137362997,29.841055940569362,28.73154403470475,27.98691894621723,26.99701976843166,26.59052637861559,18.192744176919927,21.59868566616358,40.36210842228186,13.449634816814973,21.220954196017495,30.844483231726713,348.36197233937975,249.8858282239156,295.62619931366163,325.8048910758399,105.79686735766117,135.20891601860606,20.626043607719343,3.7908520101284573
15.861117995033231,18.419989410369595,23.088517412197334,34.46290593106292,32.86309666752836,28.842157911353763,28.567815462527832,26.238423783111354,28.64889672671841,22.1282667572394,23.477696615189256,17.020025313662497,19.21203692633003,15.304633426725534,19.006273464291592,27.97314636847275,7.415938581223549,249.7593404295466,281.0554601254985,232.34405233452364,268.5893415461984,72.81234363797215,153.50949896098993,19.31344956080838,4.029749773235332
17.00968496642565,14.3110496169552,33.885752741851356,30.745976218490185,32.90751568868707,25.011985545327313,28.54318278317934,29.882261541889424,30.616483170419084,25.708326907859615,21.789149046206717,18.44494249706856,6.842221275769186,1.7108831459864056,20.900821606216986,16.220423700191287,17.850512217627436,322.99988358434354,283.30164010577585,242.4361882685101,265.1766624758478,117.62968482449001,112.09808725642702,19.917599652032195,3.381907331973077
20.290543148108895,18.535744999644912,31.54567974631322,31.47091756834736,34.360673602423965,29.403775573419335,27.788202662699394,29.960503013836494,30.286537960851092,27.809988911070963,26.392956564978377,19.07402687169161,19.834434394746427,33.35621776680399,25.199316540698025,22.625979339505193,20.637764127783562,269.9618339410269,183.53084725409576,299.17293697912106,129.49259715305712,96.32762882745442,70.86690663623811,7.3539460864213915,2.7929206113069824
